date,opponent,team,location,opponent_url,game_url,video_url,outcome,team_score,opponent_score,point_margin,season,Upcoming
"Tue, Nov 12",Augustana (IL) Vikings,Coe Kohawks,Away,https://fastscout.fastmodelsports.com/teams/4AGwMe0STpKehLlVIUKfHQ?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/jXGQW7S_QkGvOZlY68lfbQ/games/vxlOUlMgT9qUZGGygpTdUg/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67105f48686a8f5d8fac432c%2ffullgamevideo%2fclips,L,70.0,82.0,-12.0,2024-25,No
"Wed, Nov 20",Cornell College Rams,Coe Kohawks,Home,https://fastscout.fastmodelsports.com/teams/4xC2EB-cSCSeH09BFgahlw?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/jXGQW7S_QkGvOZlY68lfbQ/games/UkUhkqgWQRuLAaiOm6OsIQ/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f6711d0673915b6e10cb18d0b%2ffullgamevideo%2fclips,L,71.0,74.0,-3.0,2024-25,No
"Sat, Nov 23",UW-Whitewater Warhawks,Coe Kohawks,Away,https://fastscout.fastmodelsports.com/teams/YNoIeSV6SVujUWWWZIKOxw?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/jXGQW7S_QkGvOZlY68lfbQ/games/O5rC_UDNReig9Y6LSEckag/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67102d959d7f7e6c37eb9564%2ffullgamevideo%2fclips,W,74.0,60.0,14.0,2024-25,No
"Tue, Nov 26",Loras Duhawks,Coe Kohawks,Away,https://fastscout.fastmodelsports.com/teams/ajx5YMsQReiGG5ySrx_9zw?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/jXGQW7S_QkGvOZlY68lfbQ/games/rK8Vr3loSNi4moRPlEFITA/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f6711d0673915b6e10cb18d0c%2ffullgamevideo%2fclips,L,74.0,90.0,-16.0,2024-25,No
"Sat, Nov 30",Edgewood Eagles,Coe Kohawks,Away,https://fastscout.fastmodelsports.com/teams/j2Rs34LFTP2eL8u-R-Tnyg?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/jXGQW7S_QkGvOZlY68lfbQ/games/DI31LjfkRbeglFf2aBCU6A/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f6711d0673915b6e10cb18d0d%2ffullgamevideo%2fclips,W,64.0,63.0,1.0,2024-25,No
"Wed, Dec 4",Simpson Storm,Coe Kohawks,Home,https://fastscout.fastmodelsports.com/teams/gJj-UOqhSs-rqAEEH1mw6A?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/jXGQW7S_QkGvOZlY68lfbQ/games/aLjTM5wmQJqQTP2gIRDx0Q/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f6711d0673915b6e10cb18d0e%2ffullgamevideo%2fclips,W,79.0,51.0,28.0,2024-25,No
"Sat, Dec 7",Buena Vista Beavers,Coe Kohawks,Away,https://fastscout.fastmodelsports.com/teams/Tf82n-BsQy-fDE2CZMqpiA?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/jXGQW7S_QkGvOZlY68lfbQ/games/p0HpAvzURhOlwFBNbeOxXg/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f6711c12de41f5fb0c4adb527%2ffullgamevideo%2fclips,L,60.0,63.0,-3.0,2024-25,No
"Mon, Dec 16",North Central (MN) Rams,Coe Kohawks,Away,https://fastscout.fastmodelsports.com/teams/Q4_ZqpuuSfKV4ti5ZM94Xg?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/jXGQW7S_QkGvOZlY68lfbQ/games/lLA-jhIcTVe1YFXIaHvVvQ/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67113057ce1324ff6c0971bd%2ffullgamevideo%2fclips,W,80.0,69.0,11.0,2024-25,No
"Fri, Dec 20",Knox Prairie Fire,Coe Kohawks,Home,https://fastscout.fastmodelsports.com/teams/zNLq3uRDRCmTB7x_z7Wf_w?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/jXGQW7S_QkGvOZlY68lfbQ/games/2Oz-VJELQR6bMld69zCtCQ/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f6711d0673915b6e10cb18d0f%2ffullgamevideo%2fclips,W,83.0,70.0,13.0,2024-25,No
"Sat, Dec 21",MSOE Raiders,Coe Kohawks,Home,https://fastscout.fastmodelsports.com/teams/Sp1tpZk8S1iLs3ofcWZrDg?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/jXGQW7S_QkGvOZlY68lfbQ/games/zetRike1TQCF9-NjXoJTxg/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f6711d0673915b6e10cb18d10%2ffullgamevideo%2fclips,W,69.0,65.0,4.0,2024-25,No
"Mon, Dec 30",Gustavus Adolphus Golden Gusties,Coe Kohawks,Home,https://fastscout.fastmodelsports.com/teams/1PsWyF01QLKdWZ9gzEg5DQ?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/jXGQW7S_QkGvOZlY68lfbQ/games/so7ljTncQj6_8y1QGnYpPg/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f6711d0683915b6e10cb18d11%2ffullgamevideo%2fclips,L,75.0,78.0,-3.0,2024-25,No
"Sat, Jan 4",Central (IA) Dutch,Coe Kohawks,Home,https://fastscout.fastmodelsports.com/teams/bUaIfaQOQWiU7dKR8JUN5Q?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/jXGQW7S_QkGvOZlY68lfbQ/games/ryZF_oAyTrGXEQNzu8IKUQ/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f6711ca8b880c2b5fbe9ba1df%2ffullgamevideo%2fclips,W,88.0,74.0,14.0,2024-25,No
"Wed, Jan 8",Luther Norse,Coe Kohawks,Home,https://fastscout.fastmodelsports.com/teams/Z-PVEhvUQU-FCt9ZXWMgGQ?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/jXGQW7S_QkGvOZlY68lfbQ/games/kxxeIxtRT7OGR6h5KAQP2g/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f6711d0683915b6e10cb18d12%2ffullgamevideo%2fclips,W,65.0,53.0,12.0,2024-25,No
"Wed, Jan 15",Dubuque Spartans,Coe Kohawks,Away,https://fastscout.fastmodelsports.com/teams/zqAJmDBaTZCPIvIeVglNQg?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/jXGQW7S_QkGvOZlY68lfbQ/games/BFYdp612QLijN0Jfz39F3A/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f6711d0683915b6e10cb18d13%2ffullgamevideo%2fclips,L,69.0,77.0,-8.0,2024-25,No
"Sat, Jan 18",Nebraska Wesleyan Prairie Wolves,Coe Kohawks,Away,https://fastscout.fastmodelsports.com/teams/g7hKaVSoTkmh6YM0IzERVw?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/jXGQW7S_QkGvOZlY68lfbQ/games/L7kVFNkJTiyjtP_P8acnMw/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f6711d0683915b6e10cb18d14%2ffullgamevideo%2fclips,L,59.0,71.0,-12.0,2024-25,No
"Wed, Jan 22",Wartburg Knights,Coe Kohawks,Home,https://fastscout.fastmodelsports.com/teams/S3yQj7VtS--Tb0Dqorg6Mg?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/jXGQW7S_QkGvOZlY68lfbQ/games/8nYrHyjBTuidrAKQPuhvfQ/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f6710295eab7737b81253471f%2ffullgamevideo%2fclips,W,79.0,69.0,10.0,2024-25,No
"Sat, Jan 25",Buena Vista Beavers,Coe Kohawks,Home,https://fastscout.fastmodelsports.com/teams/Tf82n-BsQy-fDE2CZMqpiA?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/jXGQW7S_QkGvOZlY68lfbQ/games/nI8wqRa2RZmMTASNFpWvFA/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f6711c12de41f5fb0c4adb52d%2ffullgamevideo%2fclips,W,64.0,60.0,4.0,2024-25,No
"Wed, Jan 29",Loras Duhawks,Coe Kohawks,Home,https://fastscout.fastmodelsports.com/teams/ajx5YMsQReiGG5ySrx_9zw?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/jXGQW7S_QkGvOZlY68lfbQ/games/G0vaPlvdT-icjwOPszr0sQ/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f6711d0683915b6e10cb18d15%2ffullgamevideo%2fclips,W,100.0,95.0,5.0,2024-25,No
"Sat, Feb 1",Central (IA) Dutch,Coe Kohawks,Away,https://fastscout.fastmodelsports.com/teams/bUaIfaQOQWiU7dKR8JUN5Q?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/jXGQW7S_QkGvOZlY68lfbQ/games/TpqSZ7kWS-q2WEwnyTJ5Qw/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f6711ca8c880c2b5fbe9ba1e5%2ffullgamevideo%2fclips,L,73.0,75.0,-2.0,2024-25,No
"Wed, Feb 5",Simpson Storm,Coe Kohawks,Away,https://fastscout.fastmodelsports.com/teams/gJj-UOqhSs-rqAEEH1mw6A?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/jXGQW7S_QkGvOZlY68lfbQ/games/LfNmT1BqTdW1X0aB-2tkAQ/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f6711d0683915b6e10cb18d16%2ffullgamevideo%2fclips,L,78.0,83.0,-5.0,2024-25,No
"Thu, Feb 13",Luther Norse,Coe Kohawks,Away,https://fastscout.fastmodelsports.com/teams/Z-PVEhvUQU-FCt9ZXWMgGQ?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/jXGQW7S_QkGvOZlY68lfbQ/games/H8SDQXlDR2yvTamaJMa9Mg/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67159f6a9454fc0b35ef1c5f%2ffullgamevideo%2fclips,W,60.0,53.0,7.0,2024-25,No
"Sat, Feb 15",Nebraska Wesleyan Prairie Wolves,Coe Kohawks,Home,https://fastscout.fastmodelsports.com/teams/g7hKaVSoTkmh6YM0IzERVw?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/jXGQW7S_QkGvOZlY68lfbQ/games/gbNoV-AdQ8WS7U0qtZzDsg/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f6711d0683915b6e10cb18d18%2ffullgamevideo%2fclips,W,77.0,75.0,2.0,2024-25,No
"Wed, Feb 19",Dubuque Spartans,Coe Kohawks,Home,https://fastscout.fastmodelsports.com/teams/zqAJmDBaTZCPIvIeVglNQg?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/jXGQW7S_QkGvOZlY68lfbQ/games/UaqV5i0XS9eRTlmkyi_wGA/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f6711d0683915b6e10cb18d19%2ffullgamevideo%2fclips,L,75.0,78.0,-3.0,2024-25,No
"Sat, Feb 22",Wartburg Knights,Coe Kohawks,Away,https://fastscout.fastmodelsports.com/teams/S3yQj7VtS--Tb0Dqorg6Mg?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/jXGQW7S_QkGvOZlY68lfbQ/games/x5qWJ_WLTGKcKLRpxDQ_Yw/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f6710295eab7737b812534727%2ffullgamevideo%2fclips,L,61.0,80.0,-19.0,2024-25,No
"Tue, Feb 25",Central (IA) Dutch,Coe Kohawks,Away,https://fastscout.fastmodelsports.com/teams/bUaIfaQOQWiU7dKR8JUN5Q?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/jXGQW7S_QkGvOZlY68lfbQ/games/OkjWuU9_Q_qb4xKahQ0XwA/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67bc9b12e3145108faa5ff89%2ffullgamevideo%2fclips,L,83.0,99.0,-16.0,2024-25,No
"Tue, Nov 12",Illinois Tech Scarlet Hawks,Carthage Firebirds,Away,https://fastscout.fastmodelsports.com/teams/tCJPX5gaQYSzpVyopRyinQ?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/m-qFKRiOTEmVlbB_2f3l6Q/games/J3Aupp3uSi-zt4knVR_P5Q/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67107331232eae0114c6412a%2ffullgamevideo%2fclips,W,82.0,56.0,26.0,2024-25,No
"Sat, Nov 16",Alma Scots,Carthage Firebirds,Home,https://fastscout.fastmodelsports.com/teams/UMJyLr8NTpmVKEBFoJpxNA?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/m-qFKRiOTEmVlbB_2f3l6Q/games/B1AcITegQ9CMZkNBihwwVA/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67107331232eae0114c6412b%2ffullgamevideo%2fclips,W,89.0,56.0,33.0,2024-25,No
"Wed, Nov 20",UW-Platteville Pioneers,Carthage Firebirds,Away,https://fastscout.fastmodelsports.com/teams/D99vwO1cQ_2BrNCr1V1A_Q?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/m-qFKRiOTEmVlbB_2f3l6Q/games/phT_D-DKT_2rimBefPE8uA/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67107332232eae0114c6412c%2ffullgamevideo%2fclips,L,72.0,85.0,-13.0,2024-25,No
"Sat, Nov 23",Anderson (IN) Ravens,Carthage Firebirds,Away,https://fastscout.fastmodelsports.com/teams/rbS_OYLsTA6PKpdF8cR-RQ?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/m-qFKRiOTEmVlbB_2f3l6Q/games/M0pGkQ2cTxGDLkfCjab1CQ/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67107332232eae0114c6412d%2ffullgamevideo%2fclips,L,74.0,88.0,-14.0,2024-25,No
"Tue, Nov 26",Ripon Red Hawks,Carthage Firebirds,Home,https://fastscout.fastmodelsports.com/teams/NYQ5dX1lTj2qPTiYSf_8EQ?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/m-qFKRiOTEmVlbB_2f3l6Q/games/vofV_OgwRo-tZFSFC4Ekng/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67107332232eae0114c6412e%2ffullgamevideo%2fclips,W,76.0,66.0,10.0,2024-25,No
"Sat, Nov 30",UW-Whitewater Warhawks,Carthage Firebirds,Away,https://fastscout.fastmodelsports.com/teams/YNoIeSV6SVujUWWWZIKOxw?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/m-qFKRiOTEmVlbB_2f3l6Q/games/ahmt27WTSMOU-WnmHAmVug/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67107332232eae0114c6412f%2ffullgamevideo%2fclips,W,69.0,63.0,6.0,2024-25,No
"Wed, Dec 4",Illinois Wesleyan Titans,Carthage Firebirds,Away,https://fastscout.fastmodelsports.com/teams/jB0ukfgOSD-x51hu1vSRuQ?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/m-qFKRiOTEmVlbB_2f3l6Q/games/rMyy_Os9SCmRawKaKIH8sg/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67107332232eae0114c64130%2ffullgamevideo%2fclips,W,77.0,68.0,9.0,2024-25,No
"Sat, Dec 7",Knox Prairie Fire,Carthage Firebirds,Home,https://fastscout.fastmodelsports.com/teams/zNLq3uRDRCmTB7x_z7Wf_w?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/m-qFKRiOTEmVlbB_2f3l6Q/games/H646Ul_dQMOw648nwmLX7Q/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67107332232eae0114c64131%2ffullgamevideo%2fclips,W,95.0,69.0,26.0,2024-25,No
"Sat, Dec 14",Augustana (IL) Vikings,Carthage Firebirds,Away,https://fastscout.fastmodelsports.com/teams/4AGwMe0STpKehLlVIUKfHQ?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/m-qFKRiOTEmVlbB_2f3l6Q/games/ZuO7zfU2QHuSqA7g-oG15A/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67107332232eae0114c64132%2ffullgamevideo%2fclips,W,82.0,70.0,12.0,2024-25,No
"Thu, Dec 19",Chatham Cougars,Carthage Firebirds,Neutral Court,https://fastscout.fastmodelsports.com/teams/rYsmjONITX6xYLWVLnndbQ?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/m-qFKRiOTEmVlbB_2f3l6Q/games/JIZUypc7QpOd2FJKTnJMlA/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f675f367e1048194b7f6a4663%2ffullgamevideo%2fclips,L,60.0,62.0,-2.0,2024-25,No
"Fri, Dec 20",Spalding Golden Eagles,Carthage Firebirds,Neutral Court,https://fastscout.fastmodelsports.com/teams/eY7UKmGpQlm5nmlTndhLow?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/m-qFKRiOTEmVlbB_2f3l6Q/games/WeSchL-JSfeZ2uZJj6b-0Q/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67282984e319e7052b13fa14%2ffullgamevideo%2fclips,W,86.0,64.0,22.0,2024-25,No
"Sat, Jan 4",North Park Vikings,Carthage Firebirds,Home,https://fastscout.fastmodelsports.com/teams/23m4xzMjS4K-VEVyeHjQMw?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/m-qFKRiOTEmVlbB_2f3l6Q/games/qhZf5ItUSkuO645R_ZYhOA/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67107333232eae0114c64133%2ffullgamevideo%2fclips,L,68.0,69.0,-1.0,2024-25,No
"Wed, Jan 8",Elmhurst Bluejays,Carthage Firebirds,Away,https://fastscout.fastmodelsports.com/teams/wI_oq6BcQWaPN8iyk-64bw?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/m-qFKRiOTEmVlbB_2f3l6Q/games/oQa4HDtLSl-UVV1yC6LQ3A/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67107333232eae0114c64134%2ffullgamevideo%2fclips,W,75.0,71.0,4.0,2024-25,No
"Sat, Jan 11",Millikin Big Blue,Carthage Firebirds,Home,https://fastscout.fastmodelsports.com/teams/PZNqmqhtQzOt-gXf0xm0gQ?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/m-qFKRiOTEmVlbB_2f3l6Q/games/l_XrigUfSY2cOaJ24ZL5cg/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67107333232eae0114c64135%2ffullgamevideo%2fclips,W,64.0,55.0,9.0,2024-25,No
"Wed, Jan 15",North Central (IL) Cardinals,Carthage Firebirds,Home,https://fastscout.fastmodelsports.com/teams/dShnkyWDRTaBQuxYFLIBSg?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/m-qFKRiOTEmVlbB_2f3l6Q/games/JB5MAvSZQ-CbuVZPZPoRFA/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67107333232eae0114c64136%2ffullgamevideo%2fclips,W,93.0,78.0,15.0,2024-25,No
"Sat, Jan 18",Wheaton (IL) Thunder,Carthage Firebirds,Away,https://fastscout.fastmodelsports.com/teams/iwxO1TLaTX6JnFKJRaBV8A?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/m-qFKRiOTEmVlbB_2f3l6Q/games/Za2wOvwqTj6g9Q_er4kx9w/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67107333232eae0114c64137%2ffullgamevideo%2fclips,W,85.0,78.0,7.0,2024-25,No
"Wed, Jan 22",Carroll (WI) Pioneers,Carthage Firebirds,Home,https://fastscout.fastmodelsports.com/teams/nkIaCaMjQNOs1x2nMHrryw?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/m-qFKRiOTEmVlbB_2f3l6Q/games/PLF2s-eDTSCW5xrmZPjckw/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67107333232eae0114c64138%2ffullgamevideo%2fclips,W,88.0,68.0,20.0,2024-25,No
"Sat, Jan 25",Augustana (IL) Vikings,Carthage Firebirds,Home,https://fastscout.fastmodelsports.com/teams/4AGwMe0STpKehLlVIUKfHQ?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/m-qFKRiOTEmVlbB_2f3l6Q/games/L5gI-yFsR4SFn6P58cZXHg/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67107334232eae0114c64139%2ffullgamevideo%2fclips,W,77.0,69.0,8.0,2024-25,No
"Sat, Feb 1",North Park Vikings,Carthage Firebirds,Away,https://fastscout.fastmodelsports.com/teams/23m4xzMjS4K-VEVyeHjQMw?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/m-qFKRiOTEmVlbB_2f3l6Q/games/sbiByPDbSaKumEm8BbgPpg/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67107334232eae0114c6413a%2ffullgamevideo%2fclips,L,82.0,93.0,-11.0,2024-25,No
"Wed, Feb 5",Carroll (WI) Pioneers,Carthage Firebirds,Away,https://fastscout.fastmodelsports.com/teams/nkIaCaMjQNOs1x2nMHrryw?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/m-qFKRiOTEmVlbB_2f3l6Q/games/cRlxLjq3RIql5bAM7iMe_g/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67106c2915762e6831296a73%2ffullgamevideo%2fclips,W,84.0,75.0,9.0,2024-25,No
"Sat, Feb 8",Illinois Wesleyan Titans,Carthage Firebirds,Home,https://fastscout.fastmodelsports.com/teams/jB0ukfgOSD-x51hu1vSRuQ?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/m-qFKRiOTEmVlbB_2f3l6Q/games/KbZwI41TSjywZioy21t-rg/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67107334232eae0114c6413c%2ffullgamevideo%2fclips,W,85.0,74.0,11.0,2024-25,No
"Wed, Feb 12",North Central (IL) Cardinals,Carthage Firebirds,Away,https://fastscout.fastmodelsports.com/teams/dShnkyWDRTaBQuxYFLIBSg?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/m-qFKRiOTEmVlbB_2f3l6Q/games/bbIGijX1R9a4xYRyY2cerA/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67107334232eae0114c6413d%2ffullgamevideo%2fclips,W,73.0,71.0,2.0,2024-25,No
"Sat, Feb 15",Wheaton (IL) Thunder,Carthage Firebirds,Home,https://fastscout.fastmodelsports.com/teams/iwxO1TLaTX6JnFKJRaBV8A?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/m-qFKRiOTEmVlbB_2f3l6Q/games/-2UISKduQhihvfa4pj0bSQ/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67107334232eae0114c6413e%2ffullgamevideo%2fclips,W,89.0,80.0,9.0,2024-25,No
