#,Title,Notes,Chat,Text Overlay,User Tags,Synergy Tags,Result,Duration,In Point,Out Point,Media In Point,Media Out Point,Team,Game,Date,Pd.,Clock,Player,Play Type,Play Call,Group,Synergy String
44,Luke Bara,EC@WWW - 12/01/2025 QTR: 1 CLK: 04:01,,Nova - Elmhurst,,,Miss 3 Pts,00:12.6,N/A,N/A,36:27.1,36:39.7,Wisconsin-(Whitewater) Warhawks,EC@WWW,12/2/2025,1,4:01,Luke Bara,,,,32 Luke Bara > P&R Ball Handler > Right P&R > Side > Go Away from Pick > Dribble Jumper > Long/3pt > Miss 3 Pts
45,Collin Madson,EC@WWW - 12/01/2025 QTR: 2 CLK: 18:41,,Nova - Elmhurst,,,Make 2 Pts,00:15.6,N/A,N/A,02:53.9,03:09.5,Wisconsin-(Whitewater) Warhawks,EC@WWW,12/2/2025,2,18:41,Collin Madson,,,,15 Collin Madson > ISO > Right > Drives Left > To Basket > Make 2 Pts
46,Luke Bara,EC@WWW - 12/01/2025 QTR: 1 CLK: 05:37,,Nova - Elmhurst,,,Foul,00:16.7,N/A,N/A,33:46.0,34:02.7,Wisconsin-(Whitewater) Warhawks,EC@WWW,12/2/2025,1,5:37,Luke Bara,,,,32 Luke Bara > Spot-Up > Drives Right > To Basket > Foul
47,Isaac Verges,EC@WWW - 12/01/2025 QTR: 2 CLK: 19:43,,Nova - Elmhurst,,,Miss 3 Pts,00:24.0,N/A,N/A,01:05.1,01:29.1,Wisconsin-(Whitewater) Warhawks,EC@WWW,12/2/2025,2,19:43,Isaac Verges,,,,15 Collin Madson > ISO > Top > Drives Right > Defense Commits > Ball Delivered > 0 Isaac Verges > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
48,Collin Madson,CAR@WWW - 12/12/2025 QTR: 1 CLK: 14:57,,Nova - Carroll,,,Miss 2 Pts,00:18.0,00:13.8,N/A,24:40.2,25:12.0,Wisconsin-(Whitewater) Warhawks,CAR@WWW,12/13/2025,1,14:57,Collin Madson,,,,15 Collin Madson > Spot-Up > Drives Right > Dribble Jumper > Medium/17' to <3p > Miss 2 Pts
49,Richie Warren,CAR@WWW - 12/12/2025 QTR: 2 CLK: 19:37,,Nova - Carroll,,,Miss 2 Pts,00:10.0,00:02.3,N/A,16:38.4,16:50.7,Wisconsin-(Whitewater) Warhawks,CAR@WWW,12/13/2025,2,19:37,Richie Warren,,,,0 Isaac Verges > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 24 Richie Warren > Spot-Up > Drives Right > To Basket > Miss 2 Pts
50,Collin Madson,CAR@WWW - 12/12/2025 QTR: 2 CLK: 17:11,,Nova - Carroll,,,Miss 3 Pts,00:11.6,00:10.8,N/A,22:00.8,22:23.2,Wisconsin-(Whitewater) Warhawks,CAR@WWW,12/13/2025,2,17:11,Collin Madson,,,,0 Isaac Verges > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 15 Collin Madson > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
51,Richie Warren,CAR@WWW - 12/12/2025 QTR: 2 CLK: 18:27,,Nova - Carroll,,,Miss 3 Pts,00:08.0,00:09.6,00:17.6,18:52.2,19:14.8,Wisconsin-(Whitewater) Warhawks,CAR@WWW,12/13/2025,2,18:27,Richie Warren,,,,0 Isaac Verges > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 24 Richie Warren > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
52,Collin Madson,CAR@WWW - 12/12/2025 QTR: 2 CLK: 06:11,,Nova - Carroll,,,Make 2 Pts,00:11.1,00:09.3,N/A,00:40.5,01:00.9,Wisconsin-(Whitewater) Warhawks,CAR@WWW,12/13/2025,2,6:11,Collin Madson,,,,22 Joey Berezowitz > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 15 Collin Madson > Spot-Up > Drives Right > Dribble Jumper > Short to < 17' > Make 2 Pts
53,Isaac Verges,WWW@HCD - 12/18/2025 QTR: 1 CLK: 17:44,,Nova - Hope,,,Miss 2 Pts,00:08.4,00:07.6,N/A,07:44.1,08:00.1,Wisconsin-(Whitewater) Warhawks,WWW@HCD,12/19/2025,1,17:44,Isaac Verges,,,,0 Isaac Verges > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > To Basket > Miss 2 Pts
54,Rashad Rogers,WWW@HCD - 12/18/2025 QTR: 1 CLK: 07:37,,Nova - Hope,,,Make 2 Pts,00:11.7,00:08.5,N/A,28:58.3,29:18.5,Wisconsin-(Whitewater) Warhawks,WWW@HCD,12/19/2025,1,7:37,Rashad Rogers,,,,32 Luke Bara > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 35 Rashad Rogers > P&R Roll Man > Rolls to Basket > Make 2 Pts
55,Kelton Mcewen,WWW@HCD - 12/18/2025 QTR: 1 CLK: 04:06,,Nova - Hope,,,Make 3 Pts,00:12.7,00:04.6,N/A,37:42.6,38:00.0,Wisconsin-(Whitewater) Warhawks,WWW@HCD,12/19/2025,1,4:06,Kelton Mcewen,,,,40 Tyshawn Teague-Johnson > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 2 Kelton Mcewen > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
56,Isaac Verges,WWW@HCD - 12/18/2025 QTR: 2 CLK: 08:04,,Nova - Hope,,,Foul,00:11.0,N/A,N/A,37:17.1,37:28.1,Wisconsin-(Whitewater) Warhawks,WWW@HCD,12/19/2025,2,8:04,Isaac Verges,,,,0 Isaac Verges > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > Defense Commits > Foul
57,Collin Madson,WWW@HCD - 12/18/2025 QTR: 2 CLK: 13:10,,Nova - Hope,,,Miss 2 Pts,00:18.9,00:14.2,N/A,20:50.2,21:23.2,Wisconsin-(Whitewater) Warhawks,WWW@HCD,12/19/2025,2,13:10,Collin Madson,,,,15 Collin Madson > No Play Type > To Basket > Miss 2 Pts
58,Isaac Verges,WWW@HCD - 12/18/2025 QTR: 2 CLK: 12:26,,Nova - Hope,,,Make 2 Pts,00:19.9,N/A,N/A,25:02.1,25:22.0,Wisconsin-(Whitewater) Warhawks,WWW@HCD,12/19/2025,2,12:26,Isaac Verges,,,,0 Isaac Verges > Spot-Up > Drives Left > To Basket > Make 2 Pts
59,Jake Quast,WWW@AC - 12/19/2025 QTR: 1 CLK: 10:47,,Nova - Alma,,,Turnover,00:13.1,00:03.5,N/A,20:53.3,21:09.9,Wisconsin-(Whitewater) Warhawks,WWW@AC,12/20/2025,1,10:47,Jake Quast,,,,12 Jake Quast > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Turnover
60,Brock Marino,WWW@AC - 12/19/2025 QTR: 1 CLK: 01:54,,Nova - Alma,,,Foul,00:13.2,00:08.2,N/A,38:31.1,38:52.6,Wisconsin-(Whitewater) Warhawks,WWW@AC,12/20/2025,1,1:54,Brock Marino,,,,32 Luke Bara > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 21 Brock Marino > P&R Roll Man > Rolls to Basket > Foul
61,Isaac Verges,WWW@AC - 12/19/2025 QTR: 2 CLK: 13:55,,Nova - Alma,,,Make 2 Pts,00:13.1,00:10.4,N/A,10:17.9,10:41.3,Wisconsin-(Whitewater) Warhawks,WWW@AC,12/20/2025,2,13:55,Isaac Verges,,,,0 Isaac Verges > Cut > Basket > Make 2 Pts
62,Isaac Verges,WWW@AC - 12/19/2025 QTR: 2 CLK: 13:25,,Nova - Alma,,,Make 2 Pts,00:12.1,00:05.7,N/A,11:33.6,11:51.4,Wisconsin-(Whitewater) Warhawks,WWW@AC,12/20/2025,2,13:25,Isaac Verges,,,,0 Isaac Verges > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > To Basket > Make 2 Pts
63,Brock Marino,WWW@AC - 12/19/2025 QTR: 2 CLK: 13:03,,Nova - Alma,,,Turnover,00:10.9,00:03.2,N/A,13:18.9,13:32.9,Wisconsin-(Whitewater) Warhawks,WWW@AC,12/20/2025,2,13:03,Brock Marino,,,,21 Brock Marino > No Play Type > Turnover
64,Luke Bara,WWW@AC - 12/19/2025 QTR: 2 CLK: 12:15,,Nova - Alma,,,Make 3 Pts,00:11.9,00:08.7,N/A,14:30.7,14:51.2,Wisconsin-(Whitewater) Warhawks,WWW@AC,12/20/2025,2,12:15,Luke Bara,,,,32 Luke Bara > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
65,Wildcat & Kentucky,,,,,,,00:10.0,N/A,N/A,00:00.0,00:10.0,,,,,,,,,,
66,Brock Marino,CAR@WWW - 12/12/2025 QTR: 1 CLK: 07:31,,Wildcat - Carroll,,,Make 2 Pts,00:18.5,00:16.1,N/A,37:02.2,37:36.7,Wisconsin-(Whitewater) Warhawks,CAR@WWW,12/13/2025,1,7:31,Brock Marino,,,,21 Brock Marino > Post-Up > Left Block > Right Shoulder > Dribble Move > To Jumper > Make 2 Pts
67,Richie Warren,WWW@HCD - 12/18/2025 QTR: 2 CLK: 18:49,,Wildcat - Hope,,,Miss 2 Pts,00:09.2,00:03.5,00:12.8,08:04.3,08:26.9,Wisconsin-(Whitewater) Warhawks,WWW@HCD,12/19/2025,2,18:49,Richie Warren,,,,24 Richie Warren > Spot-Up > Drives Right > Dribble Jumper > Short to < 17' > Miss 2 Pts
68,Brock Marino,WWW@RIP - 11/06/2025 QTR: 2 CLK: 16:42,,Wildcat - Ripon,,,Make 2 Pts,00:17.1,N/A,N/A,34:09.3,34:26.4,Wisconsin-(Whitewater) Warhawks,WWW@RIP,11/7/2025,2,16:42,Brock Marino,,,,21 Brock Marino > Post-Up > Right Block > Right Shoulder > Dribble Move > To Basket > Make 2 Pts
69,Darius Chestnut,WWW@RIP - 11/06/2025 QTR: 2 CLK: 14:02,,Wildcat - Ripon,,,Turnover,00:15.7,00:18.5,N/A,39:25.5,39:59.8,Wisconsin-(Whitewater) Warhawks,WWW@RIP,11/7/2025,2,14:02,Darius Chestnut,,,,21 Brock Marino > Post-Up > Right Block > Right Shoulder > Dribble Move > Defense Commits > Ball Delivered > 10 Darius Chestnut > Spot-Up > Drives Right > Turnover
70,Collin Madson,WWW@HCD - 12/18/2025 QTR: 1 CLK: 11:39,,Kentucky - Hope,,,Make 3 Pts,00:24.3,00:10.1,N/A,21:33.2,22:07.6,Wisconsin-(Whitewater) Warhawks,WWW@HCD,12/19/2025,1,11:39,Collin Madson,,,,15 Collin Madson > Hand Off > From Dribble > Right > Dribble Jumper > Long/3pt > Make 3 Pts
71,Jr Lukenbill,WWW@RIP - 11/06/2025 QTR: 1 CLK: 11:25,,Kentucky - Ripon,,,Make 2 Pts,00:14.3,N/A,N/A,48:44.1,48:58.4,Wisconsin-(Whitewater) Warhawks,WWW@RIP,11/7/2025,1,11:25,Jr Lukenbill,,,,10 Darius Chestnut > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 11 Jr Lukenbill > Cut > Screen > Make 2 Pts
72,Brock Marino,WWW@RIP - 11/06/2025 QTR: 2 CLK: 19:32,,Kentucky - Ripon,,,Make 2 Pts,00:17.0,00:01.7,N/A,28:08.6,28:27.3,Wisconsin-(Whitewater) Warhawks,WWW@RIP,11/7/2025,2,19:32,Brock Marino,,,,21 Brock Marino > Spot-Up > Drives Right > To Basket > Make 2 Pts
73,Snap,,,,,,,00:10.0,N/A,N/A,00:00.0,00:10.0,,,,,,,,,,
74,Brock Marino,CAR@WWW - 12/12/2025 QTR: 2 CLK: 02:23,,Snap - Carroll,,,Turnover,00:17.2,00:11.6,00:28.7,09:39.4,10:10.7,Wisconsin-(Whitewater) Warhawks,CAR@WWW,12/13/2025,2,2:23,Brock Marino,,,,15 Collin Madson > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 21 Brock Marino > P&R Roll Man > Rolls to Basket > Turnover
75,Collin Madson,WWW@HCD - 12/18/2025 QTR: 1 CLK: 18:17,,Snap - Hope,,,Turnover,00:14.6,N/A,N/A,06:19.3,06:33.9,Wisconsin-(Whitewater) Warhawks,WWW@HCD,12/19/2025,1,18:17,Collin Madson,,,,15 Collin Madson > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Turnover
76,Richie Warren,WWW@HCD - 12/18/2025 QTR: 1 CLK: 08:31,,Snap - Hope,,,Miss 2 Pts,00:21.9,00:09.5,N/A,27:41.0,28:12.4,Wisconsin-(Whitewater) Warhawks,WWW@HCD,12/19/2025,1,8:31,Richie Warren,,,,24 Richie Warren > P&R Ball Handler > High P&R > Dribble Off Pick > To Basket > Miss 2 Pts
77,Isaac Verges,WWW@RIP - 11/06/2025 QTR: 1 CLK: 19:18,,Snap - Ripon,,,Miss 3 Pts,00:16.5,N/A,N/A,37:10.7,37:27.2,Wisconsin-(Whitewater) Warhawks,WWW@RIP,11/7/2025,1,19:18,Isaac Verges,,,,15 Collin Madson > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 0 Isaac Verges > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
78,Collin Madson,WWW@RIP - 11/06/2025 QTR: 1 CLK: 07:27,,Snap - Ripon,,,Miss 3 Pts,00:12.8,N/A,N/A,56:18.3,56:31.1,Wisconsin-(Whitewater) Warhawks,WWW@RIP,11/7/2025,1,7:27,Collin Madson,,,,15 Collin Madson > Off Screen > To Shooter's Left > Straight > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
79,Collin Madson,WWW@RIP - 11/06/2025 QTR: 1 CLK: 00:02,,Snap - Ripon,,,Miss 3 Pts,00:16.4,00:05.8,N/A,11:35.1,11:57.2,Wisconsin-(Whitewater) Warhawks,WWW@RIP,11/7/2025,1,0:02,Collin Madson,,,,15 Collin Madson > P&R Ball Handler > High P&R > Dribble Off Pick > Dribble Jumper > Long/3pt > Miss 3 Pts
80,Luke Bara,EC@WWW - 12/01/2025 QTR: 1 CLK: 02:44,,SLOB Twins - Elmhurst,,,Make 3 Pts,00:09.7,N/A,N/A,39:42.8,39:52.5,Wisconsin-(Whitewater) Warhawks,EC@WWW,12/2/2025,1,2:44,Luke Bara,,,,32 Luke Bara > Off Screen > To Shooter's Right > Straight > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
81,SLOB,,,,,,,00:10.0,N/A,N/A,00:00.0,00:10.0,,,,,,,,,,
82,Collin Madson,WWW@AC - 12/19/2025 QTR: 1 CLK: 04:43,,SLOB Twins - Alma,,,Foul,00:18.7,N/A,N/A,31:26.5,31:45.2,Wisconsin-(Whitewater) Warhawks,WWW@AC,12/20/2025,1,4:43,Collin Madson,,,,32 Luke Bara > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 15 Collin Madson > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Foul
83,Richie Warren,EC@WWW - 12/01/2025 QTR: 2 CLK: 11:22,,SLOB Snap - Elmhurst,,,Miss 2 Pts,00:19.7,N/A,N/A,19:18.6,19:38.3,Wisconsin-(Whitewater) Warhawks,EC@WWW,12/2/2025,2,11:22,Richie Warren,,,,24 Richie Warren > Post-Up > Right Block > Face-up > Drive Baseline > Miss 2 Pts
84,Collin Madson,WWW@HCD - 12/18/2025 QTR: 2 CLK: 10:21,,SLOB Snap - Hope,,,1 Pts,00:10.4,00:02.1,N/A,30:18.1,30:30.6,Wisconsin-(Whitewater) Warhawks,WWW@HCD,12/19/2025,2,10:21,Collin Madson,,,,15 Collin Madson > P&R Ball Handler > High P&R > Dribble Off Pick > To Basket > Make 2 Pts Foul > 1 Pts
85,,WWW@WAS - 03/06/2026 QTR: 1 CLK: 08:43,,Regular Entry - 5 picks side - rhino - emtpy ballscreen,,,Make 2 Pts,00:15.3,N/A,N/A,28:01.2,28:16.5,Wisconsin-(Whitewater) Warhawks,WWW@WAS,3/7/2026,1,8:43,Joey Berezowitz,,,,22 Joey Berezowitz > Hand Off > From Dribble > Right > To Basket > Make 2 Pts
86,,WPL@WWW - 02/10/2026 QTR: 1 CLK: 18:48,,Regular Entry - Cobra - Empty - Denied and Immediate Ballscreen Opposite ,,,Make 2 Pts,00:32.5,N/A,N/A,31:52.7,32:25.3,Wisconsin-(Whitewater) Warhawks,WPL@WWW,2/11/2026,1,18:48,Brock Marino,,,,21 Brock Marino > Post-Up > Flash Middle > Left Shoulder > Dribble Move > To Basket > Make 2 Pts
87,,WWW@WST - 02/06/2026 QTR: 1 CLK: 15:22,,Regular Entry - Rhino - Empty Reject - Middle Cutter Opposite,,,1 Pts,00:14.2,N/A,N/A,11:19.5,11:33.7,Wisconsin-(Whitewater) Warhawks,WWW@WST,2/7/2026,1,15:22,Isaac Verges,,,,0 Isaac Verges > Hand Off > From Dribble > Right > To Basket > Make 2 Pts Foul > 1 Pts
88,,WWW@HCD - 12/18/2025 QTR: 1 CLK: 10:48,,Regular Entry - Read Tag - Hit Corner ,,,Make 3 Pts,00:20.2,N/A,N/A,22:39.1,22:59.3,Wisconsin-(Whitewater) Warhawks,WWW@HCD,12/19/2025,1,10:48,Tyshawn Teague-Johnson,,,,40 Tyshawn Teague-Johnson > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
89,,WWW@WAS - 03/06/2026 QTR: 1 CLK: 14:20,,Regular Entry - Rhino - Empty - Under=Shot or Rescreen ,,,Make 3 Pts,00:17.8,N/A,N/A,17:37.3,17:55.1,Wisconsin-(Whitewater) Warhawks,WWW@WAS,3/7/2026,1,14:20,Joey Berezowitz,,,,22 Joey Berezowitz > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > Dribble Jumper > Long/3pt > Make 3 Pts
90,,WPL@WWW - 02/25/2026 QTR: 1 CLK: 15:48,,Swing Entry,,,Make 3 Pts,00:18.1,N/A,N/A,30:22.6,30:40.7,Wisconsin-(Whitewater) Warhawks,WPL@WWW,2/26/2026,1,15:48,Brock Marino,,,,21 Brock Marino > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
91,,WWW@WSP - 02/17/2026 QTR: 2 CLK: 09:07,,Swing Entry,,,Make 3 Pts,00:19.8,N/A,N/A,38:00.9,38:20.6,Wisconsin-(Whitewater) Warhawks,WWW@WSP,2/18/2026,2,9:07,Kelton Mcewen,,,,2 Kelton Mcewen > Spot-Up > Drives Left > Dribble Jumper > Long/3pt > Make 3 Pts
92,,WWW@WSP - 02/17/2026 QTR: 1 CLK: 14:36,,Fox - Empty - Drive and Kick ,,,Make 3 Pts,00:19.6,N/A,N/A,28:31.8,28:51.3,Wisconsin-(Whitewater) Warhawks,WWW@WSP,2/18/2026,1,14:36,Collin Madson,,,,15 Collin Madson > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
93,,WWW@WLC - 01/13/2026 QTR: 2 CLK: 14:16,,Pistol Entry - BS - Roll/Rise,,,Make 3 Pts,00:22.0,N/A,N/A,32:59.4,33:21.4,Wisconsin-(Whitewater) Warhawks,WWW@WLC,1/14/2026,2,14:16,Luke Bara,,,,5 Isaiah Robinson > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 32 Luke Bara > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
94,,WEC@WWW - 01/23/2026 QTR: 1 CLK: 15:18,,"Panther- ""P""",,,Make 2 Pts,00:15.3,N/A,N/A,21:42.2,21:57.5,Wisconsin-(Whitewater) Warhawks,WEC@WWW,1/24/2026,1,15:18,Brock Marino,,,,21 Brock Marino > Post-Up > Left Block > Left Shoulder > Dribble Move > To Hook > Make 2 Pts
95,,WEC@WWW - 01/23/2026 QTR: 2 CLK: 01:40,,"Panther 2 ""P2'""",,,Make 2 Pts,00:20.9,N/A,N/A,48:57.5,49:18.4,Wisconsin-(Whitewater) Warhawks,WEC@WWW,1/24/2026,2,1:40,Brock Marino,,,,21 Brock Marino > Post-Up > Left Block > Left Shoulder > Dribble Move > To Hook > Make 2 Pts
