clip_key,game_date,clip_number,track,side,name,name_conf,anchored,frames,path,court_raw_path,court_path
2026-01-03|1|21 Carter Thomas > No Play Type > Turnover,2026-01-03,1,10,offense,,,False,26,"[[12, 1.573, 0.83, 0.091, 408.7, 404.3], [13, 1.431, 0.739, 0.192, 318.8, 372.5], [14, 1.462, 0.734, 0.192, 347.7, 371.5], [15, 1.474, 0.751, 0.197, 374.6, 374.5], [16, 1.511, 0.755, 0.198, 400.2, 376.6], [17, 1.559, 0.747, 0.23, 421.5, 375.3], [18, 1.595, 0.75, 0.187, 436.2, 377.6], [19, 1.603, 0.75, 0.183, 452.3, 376.5], [20, 1.594, 0.75, 0.183, 444.0, 376.9], [21, 1.578, 0.747, 0.188, 434.4, 375.8], [22, 1.596, 0.747, 0.19, 434.9, 375.6], [23, 1.596, 0.747, 0.189, 432.1, 376.4], [24, 1.593, 0.757, 0.187, 434.6, 376.1], [25, 1.598, 0.748, 0.184, 446.3, 375.6], [26, 1.607, 0.717, 0.183, 455.7, 375.1], [27, 1.633, 0.701, 0.176, 467.0, 368.1], [28, 1.633, 0.583, 0.191, 474.9, 371.2], [29, 1.638, 0.594, 0.19, 469.4, 374.0], [30, 1.638, 0.587, 0.193, 454.0, 376.3], [31, 1.657, 0.587, 0.191, 454.5, 374.5], [32, 1.655, 0.572, 0.191, 459.9, 376.2], [33, 1.669, 0.564, 0.173, 471.5, 370.4], [34, 1.796, 0.549, 0.132, 464.0, 363.3], [35, 1.727, 0.324, 0.094, 420.5, 268.8], [36, 1.722, 0.358, 0.096, 413.6, 271.4], [38, 1.803, 0.556, 0.133, 414.7, 357.3]]","[[12, 59.89, -0.16], [13, 56.77, 8.13], [14, 58.89, 7.37], [15, 60.53, 5.89], [16, 62.14, 4.64], [17, 63.83, 4.13], [18, 64.62, 3.19], [19, 65.96, 2.81], [20, 65.29, 3.03], [21, 64.72, 3.58], [22, 64.79, 3.6], [23, 64.48, 3.56], [24, 64.71, 3.53], [25, 65.63, 3.2], [26, 66.41, 2.96], [27, 68.28, 3.9], [28, 68.44, 2.99], [29, 67.6, 2.67], [30, 66.13, 2.82], [31, 66.4, 3.12], [32, 66.57, 2.6], [33, 68.29, 3.27], [34, 68.75, 4.99], [35, 89.73, 45.48], [36, 87.3, 43.7], [38, 65.64, 8.1]]","[[12, 34.11, 50.16], [13, 37.23, 41.87], [14, 35.11, 42.63], [15, 33.47, 44.11], [16, 31.86, 45.36], [17, 30.17, 45.87], [18, 29.38, 46.81], [19, 28.04, 47.19], [20, 28.71, 46.97], [21, 29.28, 46.42], [22, 29.21, 46.4], [23, 29.52, 46.44], [24, 29.29, 46.47], [25, 28.37, 46.8], [26, 27.59, 47.04], [27, 25.72, 46.1], [28, 25.56, 47.01], [29, 26.4, 47.33], [30, 27.87, 47.18], [31, 27.6, 46.88], [32, 27.43, 47.4], [33, 25.71, 46.73], [34, 25.25, 45.01], [35, 4.27, 4.52], [36, 6.7, 6.3], [38, 28.36, 41.9]]"
2026-01-03|1|21 Carter Thomas > No Play Type > Turnover,2026-01-03,1,11,offense,,,False,9,"[[15, 1.324, 0.584, 0.117, 309.8, 302.4], [16, 1.292, 0.586, 0.1, 305.8, 303.3], [17, 1.292, 0.587, 0.1, 306.1, 306.2], [18, 1.229, 0.587, 0.118, 278.0, 307.0], [19, 1.143, 0.587, 0.114, 253.6, 306.2], [20, 1.135, 0.579, 0.111, 246.0, 302.9], [21, 1.145, 0.586, 0.09, 247.5, 306.2], [22, 1.315, 0.591, 0.124, 313.7, 308.3], [23, 1.17, 0.593, 0.089, 248.3, 310.0]]","[[15, 64.52, 29.41], [16, 63.95, 29.13], [17, 63.5, 27.86], [18, 60.57, 28.47], [19, 58.32, 29.55], [20, 58.0, 31.22], [21, 57.75, 29.78], [22, 63.93, 26.75], [23, 57.37, 28.2]]","[[15, 29.48, 20.59], [16, 30.05, 20.87], [17, 30.5, 22.14], [18, 33.43, 21.53], [19, 35.68, 20.45], [20, 36.0, 18.78], [21, 36.25, 20.22], [22, 30.07, 23.25], [23, 36.63, 21.8]]"
2026-01-03|1|21 Carter Thomas > No Play Type > Turnover,2026-01-03,1,12,offense,Brandon Beck,0.99,False,3,"[[16, 1.713, 0.709, 0.18, 487.5, 356.4], [18, 1.465, 0.675, 0.162, 379.7, 345.3], [19, 1.405, 0.67, 0.169, 366.8, 341.9]]","[[16, 71.91, 5.61], [18, 64.4, 12.28], [19, 63.78, 13.62]]","[[16, 22.09, 44.39], [18, 29.6, 37.72], [19, 30.22, 36.38]]"
2026-01-03|1|21 Carter Thomas > No Play Type > Turnover,2026-01-03,1,13,defense,,,False,8,"[[17, 1.496, 0.521, 0.092, 394.4, 277.7], [19, 1.491, 0.643, 0.143, 403.7, 330.3], [20, 1.271, 0.589, 0.124, 304.4, 307.2], [21, 1.21, 0.592, 0.11, 275.4, 309.0], [22, 1.21, 0.596, 0.113, 268.1, 310.6], [23, 1.23, 0.592, 0.109, 274.1, 309.8], [24, 1.464, 0.584, 0.101, 379.1, 301.2], [25, 1.332, 0.624, 0.146, 331.6, 321.8]]","[[17, 81.61, 39.87], [19, 68.95, 15.64], [20, 63.17, 27.5], [21, 60.05, 27.74], [22, 59.14, 27.33], [23, 59.82, 27.46], [24, 72.48, 27.52], [25, 63.54, 21.04]]","[[17, 12.39, 10.13], [19, 25.05, 34.36], [20, 30.83, 22.5], [21, 33.95, 22.26], [22, 34.86, 22.67], [23, 34.18, 22.54], [24, 21.52, 22.48], [25, 30.46, 28.96]]"
2026-01-03|1|21 Carter Thomas > No Play Type > Turnover,2026-01-03,1,14,defense,,,False,13,"[[19, 1.67, 0.553, 0.107, 481.2, 291.5], [20, 1.446, 0.618, 0.152, 380.2, 319.9], [21, 1.426, 0.602, 0.134, 369.0, 313.3], [22, 1.444, 0.599, 0.13, 369.2, 311.7], [23, 1.461, 0.578, 0.132, 373.7, 303.4], [24, 1.541, 0.538, 0.097, 411.9, 281.4], [25, 1.536, 0.538, 0.094, 419.6, 284.7], [26, 1.448, 0.569, 0.132, 387.1, 311.2], [28, 1.5, 0.391, 0.106, 417.5, 288.4], [29, 1.495, 0.395, 0.102, 407.7, 288.2], [30, 1.503, 0.4, 0.114, 395.4, 295.5], [31, 1.502, 0.417, 0.118, 387.4, 301.0], [32, 1.723, 0.402, 0.106, 489.3, 303.1]]","[[19, 89.04, 28.25], [20, 68.58, 19.96], [21, 68.71, 22.81], [22, 69.05, 23.43], [23, 71.34, 26.73], [24, 82.84, 36.89], [25, 82.72, 34.58], [26, 71.07, 22.96], [28, 81.09, 32.51], [29, 79.8, 32.99], [30, 75.94, 29.63], [31, 73.5, 27.29], [32, 85.67, 22.28]]","[[19, 4.96, 21.75], [20, 25.42, 30.04], [21, 25.29, 27.19], [22, 24.95, 26.57], [23, 22.66, 23.27], [24, 11.16, 13.11], [25, 11.28, 15.42], [26, 22.93, 27.04], [28, 12.91, 17.49], [29, 14.2, 17.01], [30, 18.06, 20.37], [31, 20.5, 22.71], [32, 8.33, 27.72]]"
2026-01-03|1|21 Carter Thomas > No Play Type > Turnover,2026-01-03,1,15,,,,False,6,"[[27, 2.244, 0.567, 0.101, 731.0, 310.1], [28, 2.183, 0.44, 0.109, 712.2, 309.6], [29, 2.282, 0.456, 0.113, 747.6, 314.4], [30, 2.287, 0.435, 0.11, 734.2, 310.4], [31, 2.271, 0.433, 0.109, 719.7, 307.8], [33, 2.179, 0.403, 0.101, 691.8, 301.1]]","[[27, 119.61, 7.01], [28, 116.56, 8.3], [29, 119.5, 4.43], [30, 119.97, 6.73], [31, 119.18, 8.55], [33, 118.87, 12.99]]","[[27, -25.61, 42.99], [28, -22.56, 41.7], [29, -25.5, 45.57], [30, -25.97, 43.27], [31, -25.18, 41.45], [33, -24.87, 37.01]]"
2026-01-03|1|21 Carter Thomas > No Play Type > Turnover,2026-01-03,1,16,,,,False,14,"[[27, 1.339, 0.479, 0.097, 339.9, 272.2], [29, 1.249, 0.393, 0.116, 301.4, 287.1], [30, 1.249, 0.393, 0.124, 285.7, 292.4], [31, 1.249, 0.418, 0.136, 278.1, 301.3], [32, 1.251, 0.413, 0.138, 285.5, 307.9], [33, 1.237, 0.427, 0.134, 284.9, 311.5], [34, 1.361, 0.425, 0.146, 275.7, 309.8], [35, 1.385, 0.415, 0.142, 273.1, 308.2], [36, 1.39, 0.445, 0.121, 270.0, 309.0], [38, 1.399, 0.402, 0.102, 240.0, 291.0], [39, 1.387, 0.402, 0.109, 226.1, 301.1], [40, 1.42, 0.417, 0.106, 241.6, 307.1], [42, 1.241, 0.52, 0.145, 125.6, 352.8], [43, 1.284, 0.477, 0.178, 83.1, 321.4]]","[[27, 75.5, 45.46], [29, 66.52, 37.25], [30, 63.69, 34.94], [31, 61.42, 30.92], [32, 61.17, 27.86], [33, 60.61, 26.42], [34, 59.96, 27.4], [35, 59.94, 28.13], [36, 59.53, 27.9], [38, 58.98, 37.02], [39, 56.29, 32.61], [40, 57.06, 29.49], [42, 45.24, 18.31], [43, 43.18, 28.66]]","[[27, 18.5, 4.54], [29, 27.48, 12.75], [30, 30.31, 15.06], [31, 32.58, 19.08], [32, 32.83, 22.14], [33, 33.39, 23.58], [34, 34.04, 22.6], [35, 34.06, 21.87], [36, 34.47, 22.1], [38, 35.02, 12.98], [39, 37.71, 17.39], [40, 36.94, 20.51], [42, 48.76, 31.69], [43, 50.82, 21.34]]"
2026-01-03|1|21 Carter Thomas > No Play Type > Turnover,2026-01-03,1,17,defense,,,False,9,"[[32, 1.624, 0.372, 0.127, 446.4, 289.8], [33, 1.594, 0.38, 0.134, 439.1, 290.8], [34, 1.586, 0.422, 0.111, 373.3, 308.6], [35, 1.586, 0.422, 0.13, 359.9, 311.2], [36, 1.642, 0.392, 0.114, 378.9, 285.8], [38, 1.537, 0.454, 0.116, 299.8, 313.4], [40, 1.511, 0.502, 0.236, 280.6, 344.2], [41, 1.554, 0.42, 0.118, 298.7, 309.6], [42, 1.307, 0.405, 0.138, 154.1, 303.3]]","[[32, 84.65, 30.64], [33, 83.26, 30.38], [34, 70.13, 24.52], [35, 68.17, 23.96], [36, 76.66, 35.41], [38, 61.77, 25.17], [40, 56.55, 15.86], [41, 62.2, 26.65], [42, 49.54, 33.72]]","[[32, 9.35, 19.36], [33, 10.74, 19.62], [34, 23.87, 25.48], [35, 25.83, 26.04], [36, 17.34, 14.59], [38, 32.23, 24.83], [40, 37.45, 34.14], [41, 31.8, 23.35], [42, 44.46, 16.28]]"
2026-01-03|1|21 Carter Thomas > No Play Type > Turnover,2026-01-03,1,18,defense,,,False,7,"[[36, 1.785, 0.402, 0.106, 440.7, 290.1], [37, 1.808, 0.407, 0.101, 439.2, 290.7], [38, 1.78, 0.399, 0.095, 404.8, 289.8], [40, 1.852, 0.437, 0.135, 428.2, 315.9], [41, 1.965, 0.503, 0.173, 476.2, 345.4], [42, 1.972, 0.52, 0.158, 441.3, 353.0], [43, 1.988, 0.54, 0.141, 387.5, 348.7]]","[[36, 83.74, 30.69], [37, 83.3, 30.41], [38, 78.89, 32.21], [40, 74.46, 19.53], [41, 72.92, 8.6], [42, 68.49, 8.13], [43, 64.57, 11.12]]","[[36, 10.26, 19.31], [37, 10.7, 19.59], [38, 15.11, 17.79], [40, 19.54, 30.47], [41, 21.08, 41.4], [42, 25.51, 41.87], [43, 29.43, 38.88]]"
2026-01-03|1|21 Carter Thomas > No Play Type > Turnover,2026-01-03,1,19,,,,False,5,"[[36, 2.18, 0.516, 0.12, 611.1, 339.3], [37, 2.232, 0.513, 0.112, 622.7, 336.4], [38, 2.272, 0.512, 0.115, 617.3, 338.4], [39, 2.393, 0.39, 0.103, 660.5, 296.0], [40, 2.308, 0.375, 0.096, 625.0, 289.1]]","[[36, 88.39, 4.42], [37, 90.7, 4.61], [38, 89.41, 4.38], [39, 116.66, 17.18], [40, 114.89, 22.76]]","[[36, 5.61, 45.58], [37, 3.3, 45.39], [38, 4.59, 45.62], [39, -22.66, 32.82], [40, -20.89, 27.24]]"
