clip_key,game_date,offense_team,defense_team,play_title,synergy_string,result,diagram
2026-01-03|1|21 Carter Thomas > No Play Type > Turnover,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,5 out(HI BS): m2m D(over-switch),21 Carter Thomas > No Play Type > Turnover,Turnover,"{""players"": [{""id"": 2, ""num"": 4, ""side"": ""offense"", ""name"": null, ""path"": [[0, 36.9, 28.3], [1, 36.7, 27.6], [2, 37.5, 28.7], [3, 37.9, 29.6], [4, 32.3, 26.4], [5, 27.5, 31.1], [6, 31.5, 34.8], [7, 31.5, 26.4], [8, 24.9, 22.3]]}, {""id"": 7, ""num"": 1, ""side"": ""offense"", ""name"": null, ""path"": [[2, 33.3, 45.8], [4, 32.9, 45.3], [6, 33.1, 37.8], [7, 41.8, 35.9], [8, 42.7, 18.6], [9, 45.2, 28.8], [10, 44.0, 33.6], [11, 41.4, 37.3]]}, {""id"": 8, ""num"": null, ""side"": ""offense"", ""name"": ""Michael Metcalf-Grassman"", ""path"": [[6, 19.4, 32.6], [7, 25.6, 41.0], [8, 33.4, 46.1], [9, 33.3, 45.9], [11, 3.5, 45.7], [12, -5.9, 39.5], [14, -4.9, 42.6], [15, -4.2, 40.2], [16, -4.7, 37.5], [17, -3.9, 36.9], [18, -4.0, 36.7], [19, -3.9, 37.1], [20, -3.8, 37.1], [21, -4.2, 35.6], [22, -4.3, 34.1], [23, -3.7, 33.4]]}, {""id"": 9, ""num"": 5, ""side"": ""offense"", ""name"": ""Brandon Beck"", ""path"": [[6, 20.1, 32.5], [7, 26.4, 40.3], [8, 34.0, 50.3]]}, {""id"": 10, ""num"": 2, ""side"": ""offense"", ""name"": null, ""path"": [[12, 34.1, 50.2], [14, 35.1, 42.6], [16, 31.9, 45.4], [18, 29.4, 46.8], [20, 28.7, 47.0], [22, 29.2, 46.4], [24, 29.3, 46.5], [26, 27.6, 47.0], [28, 25.6, 47.0], [30, 27.9, 47.2], [32, 27.4, 47.4], [34, 25.2, 45.0], [36, 6.7, 6.3], [38, 28.4, 41.9]]}, {""id"": 11, ""num"": 3, ""side"": ""offense"", ""name"": null, ""path"": [[15, 29.5, 20.6], [16, 30.1, 20.9], [17, 30.5, 22.1], [18, 33.4, 21.5], [19, 35.7, 20.4], [20, 36.0, 18.8], [21, 36.2, 20.2], [22, 30.1, 23.2], [23, 36.6, 21.8]]}, {""id"": 12, ""num"": null, ""side"": ""offense"", ""name"": ""Brandon Beck"", ""path"": [[16, 22.1, 44.4], [18, 29.6, 37.7], [19, 30.2, 36.4]]}, {""id"": 24, ""num"": null, ""side"": ""offense"", ""name"": ""Michael Metcalf-Grassman"", ""path"": [[40, 35.9, 40.2], [42, 27.3, 22.3], [43, 26.3, 18.8]]}, {""id"": 0, ""num"": null, ""side"": ""defense"", ""name"": null, ""path"": [[0, 43.8, 34.3], [1, 43.5, 33.6], [2, 43.8, 34.4], [3, 43.1, 34.0], [4, 40.2, 33.0], [5, 36.1, 29.6], [6, 30.9, 24.2], [7, 27.1, 22.3]]}, {""id"": 5, ""num"": null, ""side"": ""defense"", ""name"": null, ""path"": [[0, 49.7, 19.2], [2, 49.4, 19.0], [3, 48.8, 19.6]]}, {""id"": 6, ""num"": null, ""side"": ""defense"", ""name"": null, ""path"": [[0, 39.7, 13.4], [1, 39.4, 12.7], [2, 39.7, 13.2], [3, 40.5, 16.8], [4, 45.0, 34.0], [6, 36.8, 24.0], [7, 37.8, 16.6], [8, 35.6, 22.0], [9, 40.8, 48.4], [10, 30.6, 27.8]]}, {""id"": 13, ""num"": null, ""side"": ""defense"", ""name"": null, ""path"": [[17, 12.4, 10.1], [19, 25.1, 34.4], [20, 30.8, 22.5], [21, 34.0, 22.3], [22, 34.9, 22.7], [23, 34.2, 22.5], [24, 21.5, 22.5], [25, 30.5, 29.0]]}, {""id"": 14, ""num"": null, ""side"": ""defense"", ""name"": null, ""path"": [[19, 5.0, 21.8], [20, 25.4, 30.0], [21, 25.3, 27.2], [22, 24.9, 26.6], [23, 22.7, 23.3], [24, 11.2, 13.1], [25, 11.3, 15.4], [26, 22.9, 27.0], [28, 12.9, 17.5], [29, 14.2, 17.0], [30, 18.1, 20.4], [31, 20.5, 22.7], [32, 8.3, 27.7]]}, {""id"": 17, ""num"": null, ""side"": ""defense"", ""name"": null, ""path"": [[32, 9.3, 19.4], [33, 10.7, 19.6], [34, 23.9, 25.5], [35, 25.8, 26.0], [36, 17.3, 14.6], [38, 32.2, 24.8], [40, 37.5, 34.1], [41, 31.8, 23.4], [42, 44.5, 16.3]]}, {""id"": 18, ""num"": null, ""side"": ""defense"", ""name"": null, ""path"": [[36, 10.3, 19.3], [37, 10.7, 19.6], [38, 15.1, 17.8], [40, 19.5, 30.5], [41, 21.1, 41.4], [42, 25.5, 41.9], [43, 29.4, 38.9]]}, {""id"": 22, ""num"": null, ""side"": ""defense"", ""name"": null, ""path"": [[39, 19.7, 43.5], [40, 19.6, 43.6], [41, 20.6, 41.6]]}, {""id"": 25, ""num"": null, ""side"": ""defense"", ""name"": null, ""path"": [[40, 46.2, 28.6], [41, 46.4, 34.5], [42, 54.2, 30.9], [44, 56.0, 24.9]]}], ""passes"": [], ""dribbles"": [], ""screen"": null}"
2026-01-03|2|15 Collin Madson > Non Possession > Non Shooting Foul,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,5 out(Over): m2m d,15 Collin Madson > Non Possession > Non Shooting Foul,Non Shooting Foul,"{""players"": [{""id"": 2, ""num"": 1, ""side"": ""offense"", ""name"": null, ""path"": [[0, 47.4, 11.5], [1, 40.9, 19.5], [2, 36.1, 19.8], [3, 32.3, 23.6], [4, 28.7, 24.4], [6, 31.0, 26.3], [7, 28.6, 11.3], [8, 29.6, 12.9], [9, 28.2, 10.6], [11, 16.9, 13.4], [12, 9.7, 4.9], [13, 12.3, 4.8]]}, {""id"": 11, ""num"": 2, ""side"": ""offense"", ""name"": null, ""path"": [[8, 32.6, 26.1], [9, 31.9, 24.1], [10, 32.6, 24.4], [11, 30.4, 23.9], [12, 30.2, 24.2], [13, 30.2, 24.3]]}, {""id"": 13, ""num"": 4, ""side"": ""offense"", ""name"": null, ""path"": [[8, 25.0, 45.6], [10, 27.4, 10.4], [11, 25.9, 23.5], [12, 17.5, 16.9], [13, 16.1, 15.2], [14, 16.4, 8.7], [16, 25.6, 12.9], [17, 25.9, 10.9], [18, 26.8, 11.0], [19, 27.0, 10.8], [20, 27.0, 10.9], [21, 27.0, 11.0], [22, 26.6, 10.9], [23, 25.7, 12.8], [24, 23.9, 16.8], [25, 22.1, 19.4], [26, 20.7, 18.6], [27, 18.9, 22.7], [28, 18.2, 19.4]]}, {""id"": 14, ""num"": null, ""side"": ""offense"", ""name"": null, ""path"": [[16, 14.9, 3.4], [18, 12.2, 3.5], [20, 16.3, 2.6], [21, 16.9, 5.1], [22, 16.9, 8.3], [23, 16.1, 11.4], [24, 15.7, 13.5], [25, 14.9, 15.9], [26, 14.1, 17.7], [28, 1.1, 33.7], [29, 11.7, 19.2]]}, {""id"": 15, ""num"": null, ""side"": ""offense"", ""name"": null, ""path"": [[17, 12.0, 2.0], [18, 6.7, 28.8], [19, 6.4, 30.7], [20, 5.3, 35.1], [21, 4.6, 36.6], [22, 3.2, 39.5]]}, {""id"": 19, ""num"": null, ""side"": ""offense"", ""name"": null, ""path"": [[37, 15.8, 22.8], [38, 16.0, 21.5], [39, 16.3, 18.9], [40, 16.2, 16.7], [41, 15.7, 14.3], [42, 15.1, 12.8], [43, 14.0, 11.9], [44, 12.9, 10.4], [45, 11.5, 9.8], [46, 10.5, 9.4], [47, 19.2, 13.5], [48, 18.8, 14.5], [49, 18.4, 14.8], [50, 18.2, 15.1], [51, 18.4, 15.1], [52, 18.4, 15.5], [54, 18.3, 15.4], [55, 18.2, 15.1], [56, 18.2, 15.1], [57, 18.1, 15.3], [58, 18.1, 15.2]]}, {""id"": 20, ""num"": null, ""side"": ""offense"", ""name"": null, ""path"": [[38, 17.9, 28.9], [40, 16.6, 24.4], [41, 18.0, 22.2], [42, 19.3, 18.9], [43, 19.5, 16.3], [44, 19.5, 15.2], [45, 19.7, 14.1], [46, 19.4, 14.2], [47, 20.3, 29.1], [49, 19.4, 30.3], [50, 19.3, 30.8], [51, 19.3, 30.3], [52, 19.5, 30.9]]}, {""id"": 21, ""num"": 3, ""side"": ""offense"", ""name"": null, ""path"": [[40, 20.2, 26.9], [41, 20.3, 30.0], [42, 20.4, 29.8], [43, 19.9, 30.4], [44, 19.6, 30.6], [45, 20.0, 30.0], [46, 20.4, 29.7], [47, 24.4, 41.7], [48, 23.6, 42.8], [49, 23.3, 43.3], [50, 23.1, 44.9], [51, 28.3, 1.4], [52, 22.4, 46.3], [53, 22.0, 48.1]]}, {""id"": 26, ""num"": 5, ""side"": ""offense"", ""name"": null, ""path"": [[50, 10.2, 9.1], [51, 10.6, 9.5], [52, 12.2, 8.2], [53, 12.2, 8.3], [54, 12.0, 8.7], [55, 11.2, 9.2], [56, 11.6, 8.3], [57, 11.4, 8.6], [58, 11.3, 9.1]]}, {""id"": 28, ""num"": null, ""side"": ""offense"", ""name"": null, ""path"": [[55, -5.6, 17.4], [56, -6.8, 18.6], [57, -6.2, 18.1], [58, -5.9, 17.7]]}, {""id"": 1, ""num"": null, ""side"": ""defense"", ""name"": null, ""path"": [[0, 65.7, 3.1], [1, 63.2, 3.7], [2, 61.0, 16.4], [3, 57.3, 16.7], [4, 54.1, 16.4], [5, 50.9, 14.7], [6, 48.2, 13.5], [7, 44.9, 9.5], [8, 42.6, 8.9], [10, 38.9, 5.7]]}, {""id"": 4, ""num"": null, ""side"": ""defense"", ""name"": null, ""path"": [[0, 67.9, 14.2], [1, 64.7, 15.8], [2, 53.0, 37.2]]}, {""id"": 7, ""num"": null, ""side"": ""defense"", ""name"": null, ""path"": [[3, 25.4, 12.3], [8, 16.1, 19.8], [12, -4.1, 14.2], [16, -4.7, 15.0], [20, -4.6, 13.2], [24, -4.7, 13.1], [28, -4.5, 12.5], [32, -4.8, 12.3], [37, -2.0, 10.3], [41, -1.9, 10.1], [45, -2.3, 10.9], [49, 15.8, 16.3], [54, 15.4, 16.7], [57, 15.0, 17.8]]}, {""id"": 9, ""num"": null, ""side"": ""defense"", ""name"": null, ""path"": [[7, 34.5, 31.8], [11, 18.7, 16.7], [16, 22.5, 15.3], [19, 18.1, 16.3], [22, 19.0, 33.5], [25, 18.1, 26.2], [29, 20.8, 21.1], [32, 22.1, 21.4], [36, 24.9, 26.5], [39, 25.0, 26.3], [42, 27.0, 22.3], [46, 31.1, 13.2], [49, 30.7, 4.4], [52, 27.4, -0.3], [56, 25.8, -2.5], [58, 25.8, -3.4]]}, {""id"": 10, ""num"": null, ""side"": ""defense"", ""name"": null, ""path"": [[7, 19.9, 38.4], [10, 16.5, 36.1], [12, 20.7, 49.9], [14, 20.5, 49.8], [16, 21.2, 49.0], [18, 31.2, 3.4], [20, 31.3, 3.2], [22, 30.8, 6.6], [24, 30.1, 11.0], [26, 29.3, 15.9], [28, 28.0, 21.1], [30, 26.6, 25.9], [32, 25.2, 30.6], [34, 24.6, 31.9], [36, 24.6, 26.4], [38, 25.1, 28.3]]}, {""id"": 25, ""num"": null, ""side"": ""defense"", ""name"": null, ""path"": [[46, 15.4, 17.2], [47, 9.8, 7.8], [48, -4.8, 11.3], [49, -4.3, 10.2], [50, -4.3, 10.4], [51, -4.5, 10.5]]}, {""id"": 27, ""num"": null, ""side"": ""defense"", ""name"": null, ""path"": [[53, 2.1, 18.0], [54, -2.4, 8.2], [55, -2.7, 7.9]]}], ""passes"": [], ""dribbles"": [], ""screen"": {""num"": null, ""t"": 56, ""hx"": 18.2, ""hy"": 15.1, ""type"": ""Off-ball screen"", ""for"": 5}}"
2026-01-03|3|24 Richie Warren > Cut > Basket > Make 2 Pts,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,blob(line)-m2m,24 Richie Warren > Cut > Basket > Make 2 Pts,Make 2 Pts,"{""players"": [{""id"": 0, ""num"": 5, ""side"": ""offense"", ""name"": null, ""path"": [[0, 11.9, 8.8], [1, 11.8, 10.4], [2, 11.5, 10.1], [3, 11.9, 9.7], [4, 11.9, 10.3], [6, 12.4, 10.2], [7, 12.5, 10.7], [8, 13.1, 14.6], [9, 12.5, 18.1], [11, 10.3, 24.2]]}, {""id"": 2, ""num"": null, ""side"": ""offense"", ""name"": null, ""path"": [[0, -6.5, 19.0], [1, -5.8, 18.9], [2, -5.6, 18.8], [3, -5.3, 18.3]]}, {""id"": 7, ""num"": 2, ""side"": ""offense"", ""name"": null, ""path"": [[7, 19.2, 33.6], [9, 21.1, 38.8], [10, 21.5, 39.4], [11, 22.1, 39.1], [13, 22.4, 33.3], [14, 28.4, 14.3], [15, 34.2, 17.1]]}, {""id"": 8, ""num"": 3, ""side"": ""offense"", ""name"": null, ""path"": [[10, 10.2, 3.6], [11, 13.8, 7.3], [12, 18.9, 5.7]]}, {""id"": 12, ""num"": 4, ""side"": ""offense"", ""name"": null, ""path"": [[15, 23.7, 11.6], [16, 23.4, 24.2], [18, 16.2, 17.4], [19, 22.2, 21.3], [20, 28.5, 22.1]]}, {""id"": 13, ""num"": 1, ""side"": ""offense"", ""name"": null, ""path"": [[18, 53.8, 17.8], [19, 50.6, 20.2], [20, 64.2, 23.4]]}, {""id"": 5, ""num"": null, ""side"": ""defense"", ""name"": ""Michael Metcalf-Grassman"", ""path"": [[3, 15.8, 18.9], [4, 20.2, 46.8], [5, 20.5, 46.6], [6, 14.9, 28.5], [7, 15.2, 31.9], [8, 20.6, 37.2]]}, {""id"": 10, ""num"": null, ""side"": ""defense"", ""name"": ""Brandon Beck"", ""path"": [[15, 7.3, 18.5], [16, 6.9, 12.4], [17, -1.5, 8.6], [18, -9.8, 38.4], [19, 9.7, 7.1]]}, {""id"": 11, ""num"": null, ""side"": ""defense"", ""name"": ""Michael Metcalf-Grassman"", ""path"": [[15, 16.8, 48.8], [16, 16.8, 42.0], [17, 10.7, 17.9], [18, 16.0, 5.5], [19, 23.8, 3.3], [20, 31.6, 4.4]]}], ""passes"": [], ""dribbles"": [], ""screen"": null}"
2026-01-03|4|0 Brandon Beck > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,5 out(bs):m2m,0 Brandon Beck > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts,Make 3 Pts,"{""players"": [{""id"": 7, ""num"": 3, ""side"": ""offense"", ""name"": null, ""path"": [[0, 30.4, 56.0], [1, 31.7, 57.4], [2, 10.6, 50.8], [3, 8.7, 58.9]]}, {""id"": 8, ""num"": 4, ""side"": ""offense"", ""name"": null, ""path"": [[0, 33.4, 55.6], [1, 33.8, 56.4], [2, 33.7, 56.2], [3, 12.7, 53.9], [4, 14.9, 49.2], [5, 14.2, 49.1], [6, 14.3, 48.9], [7, 14.0, 48.7], [9, 11.2, 49.7], [10, 12.7, 50.1], [12, 11.5, 49.9], [14, 12.9, 50.1]]}, {""id"": 9, ""num"": 1, ""side"": ""offense"", ""name"": ""Michael Metcalf-Grassman"", ""path"": [[0, 40.7, 2.8], [1, 30.2, 21.8], [3, 33.7, 57.0]]}, {""id"": 10, ""num"": 2, ""side"": ""offense"", ""name"": ""Brandon Beck"", ""path"": [[1, 56.6, 8.0], [3, 46.6, 46.3], [5, 36.5, 44.8], [8, 33.3, 45.6], [10, 30.7, 45.9], [12, 28.0, 45.8], [14, 27.9, 47.4], [16, 27.0, 46.9], [18, 28.5, 46.8], [20, 30.5, 46.1], [22, 30.9, 45.0], [24, 31.6, 45.4], [26, 37.3, 45.9], [28, 45.9, 45.0], [29, 50.0, 44.9]]}, {""id"": 12, ""num"": null, ""side"": ""offense"", ""name"": null, ""path"": [[10, 22.9, 22.9], [11, 25.0, 25.2], [13, 22.4, 24.9], [14, 20.9, 6.3]]}, {""id"": 14, ""num"": 5, ""side"": ""offense"", ""name"": ""Michael Metcalf-Grassman"", ""path"": [[19, 14.3, 44.8], [21, 13.6, 49.7], [22, 13.7, 49.9]]}, {""id"": 20, ""num"": null, ""side"": ""offense"", ""name"": ""Michael Metcalf-Grassman"", ""path"": [[28, 23.6, 22.0], [30, 16.1, 29.8], [31, 27.3, 22.6]]}, {""id"": 24, ""num"": null, ""side"": ""offense"", ""name"": null, ""path"": [[30, 22.5, 50.8], [31, 20.8, 34.9], [32, 19.5, 34.8]]}, {""id"": 1, ""num"": null, ""side"": ""defense"", ""name"": null, ""path"": [[0, 56.8, 30.1], [1, 50.0, 35.1], [2, 30.7, 13.2], [3, 25.5, 21.2], [4, 23.6, 19.0], [5, 32.7, 14.8], [6, 23.2, 19.3], [8, 22.5, 29.9]]}, {""id"": 3, ""num"": null, ""side"": ""defense"", ""name"": null, ""path"": [[0, 32.9, 33.9], [1, 25.1, 35.9], [2, 21.4, 38.4]]}, {""id"": 5, ""num"": null, ""side"": ""defense"", ""name"": null, ""path"": [[0, 34.5, 21.1], [2, 23.4, 33.9], [3, 16.7, 37.2], [4, 21.2, 33.5], [6, 19.3, 27.2], [7, 25.7, 36.2], [8, 14.1, 32.4]]}, {""id"": 11, ""num"": null, ""side"": ""defense"", ""name"": null, ""path"": [[6, 16.1, 36.0], [8, 13.1, 41.1], [9, 11.2, 41.6], [10, 8.6, 40.2]]}, {""id"": 13, ""num"": null, ""side"": ""defense"", ""name"": null, ""path"": [[17, 15.6, 15.8], [19, 23.5, 27.7], [20, 26.1, 25.6]]}, {""id"": 15, ""num"": null, ""side"": ""defense"", ""name"": null, ""path"": [[19, 10.0, 20.4], [20, 15.7, 13.0], [21, 28.7, 24.6], [23, 34.0, 23.2], [24, 36.2, 22.6], [25, 19.4, 3.7], [26, 21.5, 4.1], [27, 47.0, 29.5]]}, {""id"": 16, ""num"": null, ""side"": ""defense"", ""name"": null, ""path"": [[19, 11.3, 32.2], [20, 9.6, 20.2], [21, 9.0, 19.5], [22, 12.8, 15.4]]}, {""id"": 18, ""num"": null, ""side"": ""defense"", ""name"": null, ""path"": [[23, 9.2, 35.1], [24, 9.2, 33.7], [25, 9.0, 33.6], [26, 34.0, 50.4], [28, 34.2, 50.5]]}, {""id"": 19, ""num"": null, ""side"": ""defense"", ""name"": null, ""path"": [[27, 45.4, 26.8], [29, 49.3, 22.1], [30, 51.3, 20.3], [31, 53.1, 21.7], [32, 54.9, 21.0]]}, {""id"": 21, ""num"": null, ""side"": ""defense"", ""name"": null, ""path"": [[28, 22.8, 21.8], [29, 27.3, 22.8], [30, 31.9, 21.8], [31, 37.0, 22.2], [32, 41.3, 24.2]]}, {""id"": 22, ""num"": null, ""side"": ""defense"", ""name"": null, ""path"": [[29, 24.6, 31.7], [30, 25.4, 34.2], [31, 22.4, 34.6], [32, 20.3, 34.7]]}, {""id"": 23, ""num"": null, ""side"": ""defense"", ""name"": null, ""path"": [[30, 20.7, 31.4], [31, 20.2, 26.5], [32, 19.8, 25.2]]}], ""passes"": [], ""dribbles"": [], ""screen"": null}"
2026-01-03|5|24 Richie Warren > P&R Ball Handler > Right P&R > Side > Go Away from Pick > Defense Commits > Ball Delivered > 32 Luke Bara > Spot-Up > Drives Left > To Basket > Foul,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,::Press(RJ),24 Richie Warren > P&R Ball Handler > Right P&R > Side > Go Away from Pick > Defense Commits > Ball Delivered > 32 Luke Bara > Spot-Up > Drives Left > To Basket > Foul,Foul,"{""players"": [{""id"": 0, ""num"": 5, ""side"": ""offense"", ""name"": null, ""path"": [[0, 37.4, 29.7], [1, 36.3, 31.2], [2, 35.1, 32.5]]}, {""id"": 4, ""num"": 3, ""side"": ""offense"", ""name"": null, ""path"": [[1, 44.7, 16.4], [2, 42.7, 13.1], [3, 41.0, 12.0], [4, 40.0, 10.6], [5, 38.0, 9.4], [6, 37.1, 9.0], [7, 36.0, 8.4]]}, {""id"": 5, ""num"": 1, ""side"": ""offense"", ""name"": null, ""path"": [[1, 67.6, 46.0], [3, 67.1, 45.7], [4, 66.2, 46.5]]}, {""id"": 8, ""num"": 2, ""side"": ""offense"", ""name"": null, ""path"": [[5, 81.3, 33.6], [6, 79.1, 35.3], [8, 70.1, 9.9], [9, 70.7, 4.9], [10, 63.6, 5.3], [11, 57.6, 6.4], [12, 53.5, 6.3], [13, 56.3, 7.5], [14, 58.2, 5.0], [15, 58.4, 4.2], [16, 56.5, 8.3], [17, 50.8, 5.5], [19, 45.7, 8.1], [20, 34.3, 7.0], [22, 28.4, 8.1], [23, 27.2, 8.9], [24, 25.3, 8.8], [25, 18.8, 6.4], [26, 16.9, 7.2], [27, 14.3, 9.3], [28, 12.4, 9.6]]}, {""id"": 13, ""num"": 4, ""side"": ""offense"", ""name"": null, ""path"": [[12, 48.6, 21.0], [13, 46.3, 21.0], [14, 54.7, 35.4], [16, 51.5, 35.3], [17, 50.3, 5.9], [18, 44.2, 5.7], [19, 43.3, 38.6], [20, 29.3, 29.0], [21, 30.0, 30.6], [23, 28.1, 34.7], [24, 26.5, 35.5], [25, 21.5, 32.3], [27, 14.6, 8.6]]}, {""id"": 14, ""num"": null, ""side"": ""offense"", ""name"": null, ""path"": [[14, 46.0, 16.6], [17, 40.8, 5.6], [19, 39.1, 7.8], [21, 31.2, 8.3], [23, 15.7, 19.7], [25, 5.4, 21.7], [27, 4.5, 4.3], [31, 6.3, 13.2], [33, 17.6, 3.8], [36, 25.8, 5.6], [38, 29.6, 7.9], [40, 26.5, 13.5], [41, 23.6, 14.3]]}, {""id"": 23, ""num"": null, ""side"": ""offense"", ""name"": null, ""path"": [[26, 34.3, 20.2], [27, 33.2, 25.0], [28, 33.4, 25.5], [29, 33.0, 24.9], [30, 30.1, 25.8]]}, {""id"": 24, ""num"": null, ""side"": ""offense"", ""name"": null, ""path"": [[26, 21.7, 50.2], [29, 21.0, 49.7], [31, 22.0, 47.9], [33, 22.6, 46.6], [35, 22.6, 46.8], [37, 21.9, 45.6], [39, 20.8, 42.4], [41, 19.9, 38.8], [43, 19.0, 35.8], [45, 18.8, 32.5], [47, 13.7, 15.6], [49, 10.7, 13.9], [51, 7.6, 12.7]]}, {""id"": 25, ""num"": null, ""side"": ""offense"", ""name"": null, ""path"": [[29, 11.7, 13.1], [30, 6.8, 23.3], [31, 7.1, 12.8], [32, 5.8, 11.8], [33, 5.7, 13.1], [34, 6.2, 15.0], [35, 10.5, 10.2], [37, 7.9, 22.1], [39, 9.4, 19.9], [40, 8.2, 19.1], [41, 6.4, 17.8]]}, {""id"": 28, ""num"": null, ""side"": ""offense"", ""name"": null, ""path"": [[36, 18.0, 40.1], [37, 19.1, 36.6], [38, 18.1, 35.8], [39, 14.0, 22.1]]}, {""id"": 29, ""num"": null, ""side"": ""offense"", ""name"": null, ""path"": [[37, 11.2, 20.6], [38, 8.8, 21.8], [39, 13.5, 21.9], [41, 17.3, 22.7], [42, 17.5, 18.8], [43, 18.9, 20.3], [44, 17.9, 19.3]]}, {""id"": 38, ""num"": null, ""side"": ""offense"", ""name"": null, ""path"": [[54, 20.6, 1.4], [55, 9.3, 11.0], [56, 6.5, 14.8], [57, 8.0, 15.5], [58, 9.7, 16.7], [59, 11.3, 16.0]]}, {""id"": 3, ""num"": null, ""side"": ""defense"", ""name"": null, ""path"": [[0, 78.5, 11.8], [1, 83.7, 12.1], [2, 82.2, 26.6], [3, 81.8, 23.4], [4, 70.0, 0.4], [5, 70.1, 0.7], [6, 69.8, 0.4], [7, 70.2, 0.6], [9, 70.2, 0.6], [10, 70.2, 0.7], [11, 70.1, 0.4], [12, 70.1, 0.5], [13, 70.1, 0.6], [14, 70.3, 0.7], [15, 70.0, 0.6], [16, 68.4, 9.2], [17, 64.9, 6.9], [18, 59.5, 7.0], [19, 54.0, 8.4], [20, 48.5, 11.3], [21, 45.4, 17.1], [23, 41.4, 26.1]]}, {""id"": 6, ""num"": null, ""side"": ""defense"", ""name"": null, ""path"": [[2, 82.5, 16.4], [4, 83.3, 11.7], [5, 79.1, 13.8], [6, 77.7, 17.4], [8, 70.2, 0.5], [9, 80.1, 0.5], [10, 80.0, 0.5]]}, {""id"": 7, ""num"": null, ""side"": ""defense"", ""name"": ""Brandon Beck"", ""path"": [[4, 44.4, 30.8], [5, 41.8, 30.5], [6, 39.6, 30.0], [7, 36.7, 29.8], [8, 39.2, 14.9], [9, 37.3, 16.3], [10, 36.1, 15.6]]}, {""id"": 11, ""num"": null, ""side"": ""defense"", ""name"": ""Michael Metcalf-Grassman"", ""path"": [[9, 80.7, 42.5], [10, 73.5, 39.0], [12, 72.5, 34.4], [13, 81.0, 22.6], [14, 71.4, 21.8], [16, 67.2, 17.1], [17, 56.2, 13.6], [18, 53.9, 5.5], [19, 45.9, 4.6], [20, 39.2, 11.1], [21, 34.6, 14.9], [22, 22.7, 24.4]]}, {""id"": 15, ""num"": null, ""side"": ""defense"", ""name"": null, ""path"": [[14, 51.8, 44.9], [18, 43.0, 32.6], [21, 39.8, 5.3], [25, 31.8, 0.4], [28, 27.3, 0.1], [31, 28.3, -1.4], [34, 28.2, -0.9], [37, 28.3, -0.6], [40, 21.9, 3.1], [44, 24.4, -1.6], [48, 18.5, 31.1], [51, 19.2, 30.4], [54, 20.7, 32.1], [58, 21.9, 35.9], [59, 21.9, 37.5]]}, {""id"": 17, ""num"": null, ""side"": ""defense"", ""name"": ""Brandon Beck"", ""path"": [[16, 65.3, 12.9], [17, 61.6, 5.3], [19, 53.6, 8.5]]}, {""id"": 19, ""num"": null, ""side"": ""defense"", ""name"": null, ""path"": [[16, 71.3, -1.1], [17, 72.5, 0.0], [19, 60.1, 6.3], [20, 53.8, 8.7], [21, 47.7, 10.4], [22, 41.9, 10.2], [24, 37.1, 8.0], [26, 20.7, 30.9], [27, 15.5, 28.6], [28, 12.6, 25.2]]}, {""id"": 30, ""num"": null, ""side"": ""defense"", ""name"": null, ""path"": [[39, 15.9, 35.9], [41, 10.1, 22.9], [42, 9.1, 20.9], [43, 14.0, 9.6], [45, 10.7, 11.3], [46, 7.9, -1.3], [47, 7.0, 13.5], [48, 5.5, 14.2], [49, 4.6, 15.4], [50, 4.1, 17.6], [51, 8.3, 16.8], [52, 10.1, 15.0], [53, 13.1, 17.6], [54, 14.9, 17.3], [55, 20.7, 1.3], [56, 11.6, 10.5], [57, 13.4, 10.8], [58, 15.6, 11.2], [59, 12.4, 17.2]]}, {""id"": 32, ""num"": null, ""side"": ""defense"", ""name"": ""Brandon Beck"", ""path"": [[48, 26.3, 5.4], [49, 26.7, 8.2], [50, 29.1, 6.4], [51, 30.9, 6.7], [52, 32.5, 8.6], [53, 34.2, 10.1]]}, {""id"": 35, ""num"": null, ""side"": ""defense"", ""name"": null, ""path"": [[53, 34.3, 13.9], [54, 36.8, 12.4], [55, 38.7, 11.2], [56, 40.4, 11.1], [57, 42.1, 12.1], [58, 43.6, 12.3], [59, 44.5, 12.4]]}, {""id"": 36, ""num"": null, ""side"": ""defense"", ""name"": ""Michael Metcalf-Grassman"", ""path"": [[54, 21.3, 19.4], [56, 20.9, 0.6], [57, 20.9, 0.6], [59, 16.8, 31.5]]}, {""id"": 40, ""num"": null, ""side"": ""defense"", ""name"": ""Brandon Beck"", ""path"": [[57, 16.2, 26.9], [58, 16.5, 30.9], [59, 30.6, 16.1]]}], ""passes"": [], ""dribbles"": [], ""screen"": {""num"": null, ""t"": 19, ""hx"": 39.1, ""hy"": 7.8, ""type"": ""Off-ball screen"", ""for"": 4}}"
