clip_key,game_date,offense_team,defense_team,player,role,with,result,points,play_title,synergy_string
2026-01-03|127|11 Jr Lukenbill > Transition > Left Wing > To Basket > Miss 2 Pts,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,Michael Metcalf-Grassman,defended the screener,Jake Quast,Miss 2 Pts,0.0,:press(rj),11 Jr Lukenbill > Transition > Left Wing > To Basket > Miss 2 Pts
2026-01-03|128|21 Carter Thomas > Transition > Ballhandler > To Basket > Foul,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,Michael Metcalf-Grassman,screener,unnamed offense,Foul,1.0,tran,21 Carter Thomas > Transition > Ballhandler > To Basket > Foul
2026-01-03|128|21 Carter Thomas > Transition > Ballhandler > To Basket > Foul,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed offense,screened for,Michael Metcalf-Grassman,Foul,1.0,tran,21 Carter Thomas > Transition > Ballhandler > To Basket > Foul
2026-01-03|128|21 Carter Thomas > Transition > Ballhandler > To Basket > Foul,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,Jake Quast,defended the screened player,unnamed offense,Foul,1.0,tran,21 Carter Thomas > Transition > Ballhandler > To Basket > Foul
2026-01-03|128|21 Carter Thomas > Transition > Ballhandler > To Basket > Foul,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed defense,defended the screener,Michael Metcalf-Grassman,Foul,1.0,tran,21 Carter Thomas > Transition > Ballhandler > To Basket > Foul
2026-01-03|129|0 Collin Madson > Transition > Right Wing > To Basket > Miss 2 Pts,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,unnamed offense,screener,unnamed offense,Miss 2 Pts,0.0,:press(rj),0 Collin Madson > Transition > Right Wing > To Basket > Miss 2 Pts
2026-01-03|129|0 Collin Madson > Transition > Right Wing > To Basket > Miss 2 Pts,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,unnamed offense,screened for,unnamed offense,Miss 2 Pts,0.0,:press(rj),0 Collin Madson > Transition > Right Wing > To Basket > Miss 2 Pts
2026-01-03|129|0 Collin Madson > Transition > Right Wing > To Basket > Miss 2 Pts,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,unnamed defense,defended the screened player,unnamed offense,Miss 2 Pts,0.0,:press(rj),0 Collin Madson > Transition > Right Wing > To Basket > Miss 2 Pts
2026-01-03|129|0 Collin Madson > Transition > Right Wing > To Basket > Miss 2 Pts,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,unnamed defense,defended the screener,unnamed offense,Miss 2 Pts,0.0,:press(rj),0 Collin Madson > Transition > Right Wing > To Basket > Miss 2 Pts
2026-01-03|131|0 Collin Madson > Hand Off > From Dribble > Right > To Basket > Miss 2 Pts,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,unnamed offense,screener,unnamed offense,Miss 2 Pts,0.0,:press(rj),0 Collin Madson > Hand Off > From Dribble > Right > To Basket > Miss 2 Pts
2026-01-03|131|0 Collin Madson > Hand Off > From Dribble > Right > To Basket > Miss 2 Pts,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,unnamed offense,screened for,unnamed offense,Miss 2 Pts,0.0,:press(rj),0 Collin Madson > Hand Off > From Dribble > Right > To Basket > Miss 2 Pts
2026-01-03|131|0 Collin Madson > Hand Off > From Dribble > Right > To Basket > Miss 2 Pts,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,unnamed defense,defended the screened player,unnamed offense,Miss 2 Pts,0.0,:press(rj),0 Collin Madson > Hand Off > From Dribble > Right > To Basket > Miss 2 Pts
2026-01-03|132|20 Vitorio Dante > Transition > Left Wing > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed offense,screener,unnamed offense,Miss 3 Pts,0.0,tran,20 Vitorio Dante > Transition > Left Wing > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
2026-01-03|132|20 Vitorio Dante > Transition > Left Wing > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed offense,screened for,unnamed offense,Miss 3 Pts,0.0,tran,20 Vitorio Dante > Transition > Left Wing > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
2026-01-03|132|20 Vitorio Dante > Transition > Left Wing > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed defense,defended the screened player,unnamed offense,Miss 3 Pts,0.0,tran,20 Vitorio Dante > Transition > Left Wing > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
2026-01-03|132|20 Vitorio Dante > Transition > Left Wing > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed defense,defended the screener,unnamed offense,Miss 3 Pts,0.0,tran,20 Vitorio Dante > Transition > Left Wing > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
2026-01-03|135|21 Brock Marino > ISO > Top > Drives Left > To Basket > Foul,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,unnamed offense,screener,unnamed offense,Foul,1.0,5out(ds):press(rj)(switch),21 Brock Marino > ISO > Top > Drives Left > To Basket > Foul
2026-01-03|135|21 Brock Marino > ISO > Top > Drives Left > To Basket > Foul,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,unnamed offense,screened for,unnamed offense,Foul,1.0,5out(ds):press(rj)(switch),21 Brock Marino > ISO > Top > Drives Left > To Basket > Foul
2026-01-03|135|21 Brock Marino > ISO > Top > Drives Left > To Basket > Foul,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,unnamed defense,defended the screened player,unnamed offense,Foul,1.0,5out(ds):press(rj)(switch),21 Brock Marino > ISO > Top > Drives Left > To Basket > Foul
2026-01-03|136|21 Carter Thomas > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Turnover,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,Michael Metcalf-Grassman,screener,unnamed offense,Turnover,0.0,bs:switch(stay),21 Carter Thomas > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Turnover
2026-01-03|136|21 Carter Thomas > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Turnover,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed offense,screened for,Michael Metcalf-Grassman,Turnover,0.0,bs:switch(stay),21 Carter Thomas > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Turnover
