clip_key,defense_team,offense_team,zone,press,points
2026-01-03|123|2 Joey LaChapell > P&R Ball Handler > High P&R > Dribble Off Pick > Dribble Jumper > Long/3pt > Make 3 Pts,UW-Whitewater,UW-Oshkosh Titans,False,True,3.0
2026-01-03|124|32 Luke Bara > P&R Ball Handler > High P&R > Dribble Off Pick > To Basket > Miss 2 Pts,UW-Oshkosh Titans,UW-Whitewater,False,True,2.0
2026-01-03|127|11 Jr Lukenbill > Transition > Left Wing > To Basket > Miss 2 Pts,UW-Oshkosh Titans,UW-Whitewater,False,True,0.0
2026-01-03|129|0 Collin Madson > Transition > Right Wing > To Basket > Miss 2 Pts,UW-Oshkosh Titans,UW-Whitewater,False,True,0.0
2026-01-03|131|0 Collin Madson > Hand Off > From Dribble > Right > To Basket > Miss 2 Pts,UW-Oshkosh Titans,UW-Whitewater,False,True,0.0
2026-01-03|133|32 Luke Bara > ISO > Top > Drives Left > Defense Commits > Turnover,UW-Oshkosh Titans,UW-Whitewater,False,True,0.0
2026-01-03|135|21 Brock Marino > ISO > Top > Drives Left > To Basket > Foul,UW-Oshkosh Titans,UW-Whitewater,False,True,1.0
2026-01-03|137|0 Collin Madson > Transition > Ballhandler > To Basket > Make 2 Pts,UW-Oshkosh Titans,UW-Whitewater,False,True,2.0
2026-01-03|138|4 Michael Metcalf-Grassman > Spot-Up > Drives Left > To Basket > Foul,UW-Whitewater,UW-Oshkosh Titans,False,True,1.0
2026-01-03|142|22 Joey Berezowitz > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 12 Jake Quast > Spot-Up > Drives Right > To Basket > Miss 2 Pts,UW-Oshkosh Titans,UW-Whitewater,False,True,0.0
2026-01-03|146|22 Joey Berezowitz > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Dribble Jumper > Long/3pt > Miss 3 Pts,UW-Oshkosh Titans,UW-Whitewater,False,True,0.0
2026-01-03|147|4 Michael Metcalf-Grassman > Hand Off > From Dribble > Left > To Basket > Miss 2 Pts,UW-Whitewater,UW-Oshkosh Titans,False,True,0.0
2026-01-03|148|22 Joey Berezowitz > Transition > Ballhandler > To Basket > Foul,UW-Oshkosh Titans,UW-Whitewater,False,True,2.0
2026-01-03|149|2 Joey LaChapell > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 0 Brandon Beck > P&R Roll Man > Pick and Pops > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts,UW-Whitewater,UW-Oshkosh Titans,False,True,3.0
2026-01-03|150|0 Collin Madson > ISO > Left > Drives Left > Defense Commits > Ball Delivered > 22 Joey Berezowitz > Spot-Up > Drives Left > To Basket > Miss 2 Pts,UW-Oshkosh Titans,UW-Whitewater,False,True,0.0
2026-01-03|156|0 Brandon Beck > Transition > Left Wing > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,UW-Whitewater,UW-Oshkosh Titans,False,True,0.0
2026-01-03|157|0 Collin Madson > ISO > Right > Drives Left > Dribble Jumper > Short to < 17' > Miss 2 Pts,UW-Oshkosh Titans,UW-Whitewater,False,True,0.0
2026-01-03|158|4 Michael Metcalf-Grassman > Non Possession > No Violation,UW-Whitewater,UW-Oshkosh Titans,False,True,
2026-01-03|159|2 Joey LaChapell > P&R Ball Handler > High P&R > Dribble Off Pick > To Basket > Make 2 Pts,UW-Whitewater,UW-Oshkosh Titans,False,True,2.0
2026-01-03|160|24 Richie Warren > Transition > Left Wing > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts,UW-Oshkosh Titans,UW-Whitewater,False,True,3.0
2026-01-03|161|0 Brandon Beck > Transition > Right Wing > To Basket > Foul,UW-Whitewater,UW-Oshkosh Titans,False,True,1.0
2026-01-03|162|24 Richie Warren > Spot-Up > Drives Right > Dribble Jumper > Short to < 17' > Miss 2 Pts,UW-Oshkosh Titans,UW-Whitewater,False,True,0.0
2026-01-03|163|32 Luke Bara > P&R Ball Handler > High P&R > Takes Early Jump Shot > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,UW-Oshkosh Titans,UW-Whitewater,False,True,0.0
2026-01-03|165|0 Collin Madson > Transition > Left Wing > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,UW-Oshkosh Titans,UW-Whitewater,False,True,0.0
2026-01-03|166|24 Richie Warren > Spot-Up > Drives Left > To Basket > Make 2 Pts Foul > 1 Pts,UW-Oshkosh Titans,UW-Whitewater,False,True,3.0
2026-01-03|167|4 Michael Metcalf-Grassman > No Play Type > To Basket > Miss 2 Pts,UW-Whitewater,UW-Oshkosh Titans,False,True,0.0
2026-01-03|168|0 Collin Madson > Spot-Up > Drives Right > To Basket > Foul,UW-Oshkosh Titans,UW-Whitewater,False,True,2.0
2026-01-03|169|1 Aiden Hawkinson > No Play Type > Turnover,UW-Whitewater,UW-Oshkosh Titans,False,True,0.0
2026-01-03|170|22 Joey Berezowitz > Transition > Ballhandler > To Basket > Miss 2 Pts,UW-Oshkosh Titans,UW-Whitewater,False,True,0.0
2026-01-03|171|12 Jake Quast > Offensive Rebound > Short > Scoring Attempt > At Basket > Miss 2 Pts,UW-Oshkosh Titans,UW-Whitewater,False,True,0.0
2026-01-03|172|0 Collin Madson > Hand Off > From Dribble > Right > To Basket > Miss 2 Pts,UW-Oshkosh Titans,UW-Whitewater,False,True,0.0
2026-01-03|175|0 Collin Madson > Spot-Up > Drives Right > To Basket > Make 2 Pts,UW-Oshkosh Titans,UW-Whitewater,False,True,2.0
2026-01-03|176|4 Michael Metcalf-Grassman > No Play Type > Foul,UW-Whitewater,UW-Oshkosh Titans,False,True,2.0
2026-01-03|177|10 Darius Chestnut > Spot-Up > Drives Right > To Basket > Miss 2 Pts,UW-Oshkosh Titans,UW-Whitewater,False,True,0.0
2026-01-03|178|4 Michael Metcalf-Grassman > Non Possession > No Violation,UW-Whitewater,UW-Oshkosh Titans,False,True,
2026-01-03|179|0 Brandon Beck > No Play Type > Foul,UW-Whitewater,UW-Oshkosh Titans,False,True,1.0
2026-01-03|181|2 Joey LaChapell > Non Possession > No Violation,UW-Whitewater,UW-Oshkosh Titans,False,True,
2026-01-03|182|2 Joey LaChapell > No Play Type > Foul,UW-Whitewater,UW-Oshkosh Titans,False,True,2.0
2026-01-03|183|32 Luke Bara > Spot-Up > Drives Left > Dribble Jumper > Long/3pt > Miss 3 Pts,UW-Oshkosh Titans,UW-Whitewater,False,True,0.0
2026-01-03|184|21 Carter Thomas > No Play Type > Foul,UW-Whitewater,UW-Oshkosh Titans,False,True,2.0
2026-01-03|185|0 Collin Madson > Transition > Ballhandler > Dribble Jumper > Long/3pt > Miss 3 Pts,UW-Oshkosh Titans,UW-Whitewater,False,True,0.0
